Year,Month,Day,Hour,Minute,DHI,Clearsky DNI,Clearsky GHI,Clearsky DHI,GHI,DNI
2022,9,17,17,30,86,929,751,86,751,929
2022,9,17,18,0,83,954,812,83,812,954
2022,9,17,18,30,85,964,855,85,855,964
2022,9,17,19,0,85,970,882,85,882,970
2022,9,17,19,30,86,972,892,86,892,972
2022,9,17,20,0,86,971,886,86,886,971
2022,9,17,20,30,85,966,863,85,863,966
2022,9,17,21,0,85,954,822,85,822,954
2022,9,17,21,30,83,941,767,83,767,941
2022,9,17,22,0,81,922,698,81,698,922
2022,9,17,22,30,77,897,616,77,616,897
2022,9,17,23,0,72,863,523,72,523,863
2022,9,17,23,30,66,817,422,66,422,817
2022,9,18,0,0,59,751,316,59,316,751
2022,9,18,0,30,49,652,207,49,207,652
2022,9,18,1,0,36,489,104,36,104,489
2022,9,18,1,30,15,201,22,15,22,201
2022,9,18,2,0,0,0,0,0,0,0
2022,9,18,2,30,0,0,0,0,0,0
2022,9,18,3,0,0,0,0,0,0,0
2022,9,18,3,30,0,0,0,0,0,0
2022,9,18,4,0,0,0,0,0,0,0
2022,9,18,4,30,0,0,0,0,0,0
2022,9,18,5,0,0,0,0,0,0,0
2022,9,18,5,30,0,0,0,0,0,0
2022,9,18,6,0,0,0,0,0,0,0
2022,9,18,6,30,0,0,0,0,0,0
2022,9,18,7,0,0,0,0,0,0,0
2022,9,18,7,30,0,0,0,0,0,0
2022,9,18,8,0,0,0,0,0,0,0
2022,9,18,8,30,0,0,0,0,0,0
2022,9,18,9,0,0,0,0,0,0,0
2022,9,18,9,30,0,0,0,0,0,0
2022,9,18,10,0,0,0,0,0,0,0
2022,9,18,10,30,0,0,0,0,0,0
2022,9,18,11,0,0,0,0,0,0,0
2022,9,18,11,30,0,0,0,0,0,0
2022,9,18,12,0,0,0,0,0,0,0
2022,9,18,12,30,0,0,0,0,0,0
2022,9,18,13,0,0,0,0,0,0,0
2022,9,18,13,30,0,0,0,0,0,0
2022,9,18,14,0,30,466,83,30,83,466
2022,9,18,14,30,45,647,185,45,185,647
2022,9,18,15,0,55,749,292,55,292,749
2022,9,18,15,30,62,819,400,62,400,819
2022,9,18,16,0,68,868,503,68,503,868
2022,9,18,16,30,73,904,598,73,598,904
2022,9,18,17,0,77,928,683,77,683,928
2022,9,18,17,30,80,948,755,80,755,948
2022,9,18,18,0,81,964,814,81,814,964
2022,9,18,18,30,83,973,857,83,857,973
2022,9,18,19,0,86,975,883,86,883,975
2022,9,18,19,30,86,978,893,86,893,978
2022,9,18,20,0,87,975,886,87,886,975
2022,9,18,20,30,86,970,863,86,863,970
2022,9,18,21,0,87,957,822,87,822,957
2022,9,18,21,30,85,944,766,85,766,944
2022,9,18,22,0,81,931,700,81,700,931
2022,9,18,22,30,77,906,617,77,617,906
2022,9,18,23,0,71,876,524,71,524,876
2022,9,18,23,30,65,829,422,65,422,829
2022,9,19,0,0,57,764,314,57,314,764
2022,9,19,0,30,48,663,205,48,205,663
2022,9,19,1,0,34,496,101,34,101,496
2022,9,19,1,30,14,190,20,14,20,190
2022,9,19,2,0,0,0,0,0,0,0
2022,9,19,2,30,0,0,0,0,0,0
2022,9,19,3,0,0,0,0,0,0,0
2022,9,19,3,30,0,0,0,0,0,0
2022,9,19,4,0,0,0,0,0,0,0
2022,9,19,4,30,0,0,0,0,0,0
2022,9,19,5,0,0,0,0,0,0,0
2022,9,19,5,30,0,0,0,0,0,0
2022,9,19,6,0,0,0,0,0,0,0
2022,9,19,6,30,0,0,0,0,0,0
2022,9,19,7,0,0,0,0,0,0,0
2022,9,19,7,30,0,0,0,0,0,0
2022,9,19,8,0,0,0,0,0,0,0
2022,9,19,8,30,0,0,0,0,0,0
2022,9,19,9,0,0,0,0,0,0,0
2022,9,19,9,30,0,0,0,0,0,0
2022,9,19,10,0,0,0,0,0,0,0
2022,9,19,10,30,0,0,0,0,0,0
2022,9,19,11,0,0,0,0,0,0,0
2022,9,19,11,30,0,0,0,0,0,0
2022,9,19,12,0,0,0,0,0,0,0
2022,9,19,12,30,0,0,0,0,0,0
2022,9,19,13,0,0,0,0,0,0,0
2022,9,19,13,30,0,0,0,0,0,0
2022,9,19,14,0,29,465,81,29,81,465
2022,9,19,14,30,43,646,181,43,181,646
2022,9,19,15,0,52,754,289,52,289,754
2022,9,19,15,30,60,824,397,60,397,824
2022,9,19,16,0,65,870,498,65,498,870
2022,9,19,16,30,69,905,592,69,592,905
2022,9,19,17,0,73,929,677,73,677,929
2022,9,19,17,30,76,945,746,76,746,945
2022,9,19,18,0,84,949,802,84,802,949
2022,9,19,18,30,85,956,842,85,842,956
2022,9,19,19,0,84,965,869,84,869,965
2022,9,19,19,30,85,964,877,85,877,964
2022,9,19,20,0,84,961,868,84,868,961
2022,9,19,20,30,83,956,844,83,844,956
2022,9,19,21,0,90,931,802,90,802,931
2022,9,19,21,30,88,917,746,88,746,917
2022,9,19,22,0,83,902,678,83,678,902
2022,9,19,22,30,79,876,597,79,597,876
2022,9,19,23,0,72,845,506,72,506,845
2022,9,19,23,30,66,796,405,66,405,796
2022,9,20,0,0,58,733,301,58,301,733
2022,9,20,0,30,48,630,194,48,194,630
2022,9,20,1,0,34,464,93,34,93,464
2022,9,20,1,30,12,161,17,12,17,161
2022,9,20,2,0,0,0,0,0,0,0
2022,9,20,2,30,0,0,0,0,0,0
2022,9,20,3,0,0,0,0,0,0,0
2022,9,20,3,30,0,0,0,0,0,0
2022,9,20,4,0,0,0,0,0,0,0
2022,9,20,4,30,0,0,0,0,0,0
2022,9,20,5,0,0,0,0,0,0,0
2022,9,20,5,30,0,0,0,0,0,0
2022,9,20,6,0,0,0,0,0,0,0
2022,9,20,6,30,0,0,0,0,0,0
2022,9,20,7,0,0,0,0,0,0,0
2022,9,20,7,30,0,0,0,0,0,0
2022,9,20,8,0,0,0,0,0,0,0
2022,9,20,8,30,0,0,0,0,0,0
2022,9,20,9,0,0,0,0,0,0,0
2022,9,20,9,30,0,0,0,0,0,0
2022,9,20,10,0,0,0,0,0,0,0
2022,9,20,10,30,0,0,0,0,0,0
2022,9,20,11,0,0,0,0,0,0,0
2022,9,20,11,30,0,0,0,0,0,0
2022,9,20,12,0,0,0,0,0,0,0
2022,9,20,12,30,0,0,0,0,0,0
2022,9,20,13,0,0,0,0,0,0,0
2022,9,20,13,30,0,0,0,0,0,0
2022,9,20,14,0,29,451,78,29,78,451
2022,9,20,14,30,43,635,178,43,178,635
2022,9,20,15,0,53,746,285,53,285,746
2022,9,20,15,30,60,817,393,60,393,817
2022,9,20,16,0,66,866,495,66,495,866
2022,9,20,16,30,70,898,587,70,587,898
2022,9,20,17,0,74,924,671,74,671,924
2022,9,20,17,30,77,943,743,77,743,943
2022,9,20,18,0,79,957,800,79,800,957
2022,9,20,18,30,81,966,843,81,843,966
2022,9,20,19,0,84,968,868,84,868,968
2022,9,20,19,30,85,970,878,85,878,970
2022,9,20,20,0,86,966,870,86,870,966
2022,9,20,20,30,85,958,844,85,844,958
2022,9,20,21,0,85,947,804,85,804,947
2022,9,20,21,30,83,934,749,83,749,934
2022,9,20,22,0,80,915,679,80,679,915
2022,9,20,22,30,76,889,597,76,597,889
2022,9,20,23,0,72,851,504,72,504,851
2022,9,20,23,30,66,802,403,66,403,802
2022,9,21,0,0,59,728,297,59,297,728
2022,9,21,0,30,49,621,189,49,189,621
2022,9,21,1,0,34,436,88,34,88,436
2022,9,21,1,30,12,119,14,12,14,119
2022,9,21,2,0,0,0,0,0,0,0
2022,9,21,2,30,0,0,0,0,0,0
2022,9,21,3,0,0,0,0,0,0,0
2022,9,21,3,30,0,0,0,0,0,0
2022,9,21,4,0,0,0,0,0,0,0
2022,9,21,4,30,0,0,0,0,0,0
2022,9,21,5,0,0,0,0,0,0,0
2022,9,21,5,30,0,0,0,0,0,0
2022,9,21,6,0,0,0,0,0,0,0
2022,9,21,6,30,0,0,0,0,0,0
2022,9,21,7,0,0,0,0,0,0,0
2022,9,21,7,30,0,0,0,0,0,0
2022,9,21,8,0,0,0,0,0,0,0
2022,9,21,8,30,0,0,0,0,0,0
2022,9,21,9,0,0,0,0,0,0,0
2022,9,21,9,30,0,0,0,0,0,0
2022,9,21,10,0,0,0,0,0,0,0
2022,9,21,10,30,0,0,0,0,0,0
2022,9,21,11,0,0,0,0,0,0,0
2022,9,21,11,30,0,0,0,0,0,0
2022,9,21,12,0,0,0,0,0,0,0
2022,9,21,12,30,0,0,0,0,0,0
2022,9,21,13,0,0,0,0,0,0,0
2022,9,21,13,30,0,0,0,0,0,0
2022,9,21,14,0,32,362,70,32,70,362
2022,9,21,14,30,49,557,165,49,165,557
2022,9,21,15,0,61,673,269,61,269,673
2022,9,21,15,30,70,751,374,70,374,751
2022,9,21,16,0,78,802,473,78,473,802
2022,9,21,16,30,84,840,564,84,564,840
2022,9,21,17,0,90,865,646,90,646,865
2022,9,21,17,30,94,887,716,94,716,887
2022,9,21,18,0,98,899,772,98,772,899
2022,9,21,18,30,100,910,814,100,814,910
2022,9,21,19,0,97,923,841,97,841,923
2022,9,21,19,30,97,928,852,97,852,928
2022,9,21,20,0,94,931,847,94,847,931
2022,9,21,20,30,93,926,823,93,823,926
2022,9,21,21,0,97,907,782,97,782,907
2022,9,21,21,30,95,895,729,95,729,895
2022,9,21,22,0,88,884,664,88,664,884
2022,9,21,22,30,84,859,584,84,584,859
2022,9,21,23,0,77,829,494,77,494,829
2022,9,21,23,30,70,777,393,70,393,777
2022,9,22,0,0,61,710,289,61,289,710
2022,9,22,0,30,50,601,183,50,183,601
2022,9,22,1,0,34,417,83,34,83,417
2022,9,22,1,30,0,0,0,0,0,0
2022,9,22,2,0,0,0,0,0,0,0
2022,9,22,2,30,0,0,0,0,0,0
2022,9,22,3,0,0,0,0,0,0,0
2022,9,22,3,30,0,0,0,0,0,0
2022,9,22,4,0,0,0,0,0,0,0
2022,9,22,4,30,0,0,0,0,0,0
2022,9,22,5,0,0,0,0,0,0,0
2022,9,22,5,30,0,0,0,0,0,0
2022,9,22,6,0,0,0,0,0,0,0
2022,9,22,6,30,0,0,0,0,0,0
2022,9,22,7,0,0,0,0,0,0,0
2022,9,22,7,30,0,0,0,0,0,0
2022,9,22,8,0,0,0,0,0,0,0
2022,9,22,8,30,0,0,0,0,0,0
2022,9,22,9,0,0,0,0,0,0,0
2022,9,22,9,30,0,0,0,0,0,0
2022,9,22,10,0,0,0,0,0,0,0
2022,9,22,10,30,0,0,0,0,0,0
2022,9,22,11,0,0,0,0,0,0,0
2022,9,22,11,30,0,0,0,0,0,0
2022,9,22,12,0,0,0,0,0,0,0
2022,9,22,12,30,0,0,0,0,0,0
2022,9,22,13,0,0,0,0,0,0,0
2022,9,22,13,30,0,0,0,0,0,0
2022,9,22,14,0,30,405,71,30,71,405
2022,9,22,14,30,46,604,170,46,170,604
2022,9,22,15,0,56,724,278,56,278,724
2022,9,22,15,30,64,800,385,64,385,800
2022,9,22,16,0,70,853,487,70,487,853
2022,9,22,16,30,75,890,581,75,581,890
2022,9,22,17,0,78,919,666,78,666,919
2022,9,22,17,30,81,935,735,81,735,935
2022,9,22,18,0,80,956,794,80,794,956
2022,9,22,18,30,82,965,836,82,836,965
2022,9,22,19,0,83,971,862,83,862,971
2022,9,22,19,30,83,976,874,83,874,976
2022,9,22,20,0,83,974,867,83,867,974
2022,9,22,20,30,82,969,842,82,842,969
2022,9,22,21,0,83,961,804,83,804,961
2022,9,22,21,30,348,947,748,80,370,32
2022,9,22,22,0,76,936,681,76,681,936
2022,9,22,22,30,72,910,598,72,598,910
2022,9,22,23,0,67,882,506,67,506,882
2022,9,22,23,30,61,834,403,61,403,834
2022,9,23,0,0,53,771,297,53,297,771
2022,9,23,0,30,44,664,187,44,187,664
2022,9,23,1,0,30,488,85,30,85,488
2022,9,23,1,30,0,0,0,0,0,0
2022,9,23,2,0,0,0,0,0,0,0
2022,9,23,2,30,0,0,0,0,0,0
2022,9,23,3,0,0,0,0,0,0,0
2022,9,23,3,30,0,0,0,0,0,0
2022,9,23,4,0,0,0,0,0,0,0
2022,9,23,4,30,0,0,0,0,0,0
2022,9,23,5,0,0,0,0,0,0,0
2022,9,23,5,30,0,0,0,0,0,0
2022,9,23,6,0,0,0,0,0,0,0
2022,9,23,6,30,0,0,0,0,0,0
2022,9,23,7,0,0,0,0,0,0,0
2022,9,23,7,30,0,0,0,0,0,0
2022,9,23,8,0,0,0,0,0,0,0
2022,9,23,8,30,0,0,0,0,0,0
2022,9,23,9,0,0,0,0,0,0,0
2022,9,23,9,30,0,0,0,0,0,0
2022,9,23,10,0,0,0,0,0,0,0
2022,9,23,10,30,0,0,0,0,0,0
2022,9,23,11,0,0,0,0,0,0,0
2022,9,23,11,30,0,0,0,0,0,0
2022,9,23,12,0,0,0,0,0,0,0
2022,9,23,12,30,0,0,0,0,0,0
2022,9,23,13,0,0,0,0,0,0,0
2022,9,23,13,30,0,0,0,0,0,0
2022,9,23,14,0,27,474,74,27,74,474
2022,9,23,14,30,41,665,176,41,176,665
2022,9,23,15,0,50,776,286,50,286,776
2022,9,23,15,30,57,842,392,57,392,842
2022,9,23,16,0,62,891,496,62,496,891
2022,9,23,16,30,67,926,591,67,591,926
2022,9,23,17,0,70,948,673,70,673,948
2022,9,23,17,30,73,967,745,73,745,967
2022,9,23,18,0,76,978,802,76,802,978
2022,9,23,18,30,77,987,845,77,845,987
2022,9,23,19,0,79,992,871,79,871,992
2022,9,23,19,30,79,994,880,79,880,994
2022,9,23,20,0,79,992,873,79,873,992
2022,9,23,20,30,78,987,848,78,848,987
2022,9,23,21,0,81,968,803,81,803,968
2022,9,23,21,30,78,955,747,78,747,955
2022,9,23,22,0,76,935,676,76,676,935
2022,9,23,22,30,72,909,592,72,592,909
2022,9,23,23,0,68,874,498,68,498,874
2022,9,23,23,30,62,820,394,62,394,820
2022,9,24,0,0,55,747,287,55,287,747
2022,9,24,0,30,44,633,178,44,178,633
2022,9,24,1,0,30,444,78,30,78,444
2022,9,24,1,30,0,0,0,0,0,0
2022,9,24,2,0,0,0,0,0,0,0
2022,9,24,2,30,0,0,0,0,0,0
2022,9,24,3,0,0,0,0,0,0,0
2022,9,24,3,30,0,0,0,0,0,0
2022,9,24,4,0,0,0,0,0,0,0
2022,9,24,4,30,0,0,0,0,0,0
2022,9,24,5,0,0,0,0,0,0,0
2022,9,24,5,30,0,0,0,0,0,0
2022,9,24,6,0,0,0,0,0,0,0
2022,9,24,6,30,0,0,0,0,0,0
2022,9,24,7,0,0,0,0,0,0,0
2022,9,24,7,30,0,0,0,0,0,0
2022,9,24,8,0,0,0,0,0,0,0
2022,9,24,8,30,0,0,0,0,0,0
2022,9,24,9,0,0,0,0,0,0,0
2022,9,24,9,30,0,0,0,0,0,0
2022,9,24,10,0,0,0,0,0,0,0
2022,9,24,10,30,0,0,0,0,0,0
2022,9,24,11,0,0,0,0,0,0,0
2022,9,24,11,30,0,0,0,0,0,0
2022,9,24,12,0,0,0,0,0,0,0
2022,9,24,12,30,0,0,0,0,0,0
2022,9,24,13,0,0,0,0,0,0,0
2022,9,24,13,30,0,0,0,0,0,0
2022,9,24,14,0,29,383,67,29,67,383
2022,9,24,14,30,46,583,163,46,163,583
2022,9,24,15,0,58,701,268,58,268,701
2022,9,24,15,30,66,778,374,66,374,778
2022,9,24,16,0,73,832,475,73,475,832
2022,9,24,16,30,78,871,568,78,568,871
2022,9,24,17,0,82,903,654,82,654,903
2022,9,24,17,30,85,924,724,85,724,924
2022,9,24,18,0,82,949,784,82,784,949
2022,9,24,18,30,84,959,825,84,825,959
2022,9,24,19,0,84,966,851,84,851,966
2022,9,24,19,30,84,968,860,84,860,968
2022,9,24,20,0,83,967,852,83,852,967
2022,9,24,20,30,82,965,830,82,830,965
2022,9,24,21,0,84,951,789,84,789,951
2022,9,24,21,30,81,937,733,81,733,937
2022,9,24,22,0,78,920,664,78,664,920
2022,9,24,22,30,74,893,581,74,581,893
2022,9,24,23,0,69,856,487,69,487,856
2022,9,24,23,30,63,809,387,63,387,809
2022,9,25,0,0,56,733,280,56,280,733
2022,9,25,0,30,45,619,173,45,173,619
2022,9,25,1,0,29,425,73,29,73,425
2022,9,25,1,30,0,0,0,0,0,0
2022,9,25,2,0,0,0,0,0,0,0
2022,9,25,2,30,0,0,0,0,0,0
2022,9,25,3,0,0,0,0,0,0,0
2022,9,25,3,30,0,0,0,0,0,0
2022,9,25,4,0,0,0,0,0,0,0
2022,9,25,4,30,0,0,0,0,0,0
2022,9,25,5,0,0,0,0,0,0,0
2022,9,25,5,30,0,0,0,0,0,0
2022,9,25,6,0,0,0,0,0,0,0
2022,9,25,6,30,0,0,0,0,0,0
2022,9,25,7,0,0,0,0,0,0,0
2022,9,25,7,30,0,0,0,0,0,0
2022,9,25,8,0,0,0,0,0,0,0
2022,9,25,8,30,0,0,0,0,0,0
2022,9,25,9,0,0,0,0,0,0,0
2022,9,25,9,30,0,0,0,0,0,0
2022,9,25,10,0,0,0,0,0,0,0
2022,9,25,10,30,0,0,0,0,0,0
2022,9,25,11,0,0,0,0,0,0,0
2022,9,25,11,30,0,0,0,0,0,0
2022,9,25,12,0,0,0,0,0,0,0
2022,9,25,12,30,0,0,0,0,0,0
2022,9,25,13,0,0,0,0,0,0,0
2022,9,25,13,30,0,0,0,0,0,0
2022,9,25,14,0,27,440,69,27,69,440
2022,9,25,14,30,42,642,169,42,169,642
2022,9,25,15,0,52,760,278,52,278,760
2022,9,25,15,30,59,835,387,59,387,835
2022,9,25,16,0,64,888,491,64,491,888
2022,9,25,16,30,69,924,586,69,586,924
2022,9,25,17,0,72,952,671,72,671,952
2022,9,25,17,30,74,971,743,74,743,971
2022,9,25,18,0,78,982,801,78,801,982
2022,9,25,18,30,80,992,843,80,843,992
2022,9,25,19,0,81,997,869,81,869,997
2022,9,25,19,30,81,999,878,81,878,999
2022,9,25,20,0,81,997,870,81,870,997
2022,9,25,20,30,80,992,845,80,845,992
2022,9,25,21,0,84,972,801,84,801,972
2022,9,25,21,30,82,958,743,82,743,958
2022,9,25,22,0,79,938,672,79,672,938
2022,9,25,22,30,75,911,587,75,587,911
2022,9,25,23,0,70,879,495,70,495,879
2022,9,25,23,30,64,827,391,64,391,827
2022,9,26,0,0,56,751,282,56,282,751
2022,9,26,0,30,45,633,172,45,172,633
2022,9,26,1,0,29,431,71,29,71,431
2022,9,26,1,30,0,0,0,0,0,0
2022,9,26,2,0,0,0,0,0,0,0
2022,9,26,2,30,0,0,0,0,0,0
2022,9,26,3,0,0,0,0,0,0,0
2022,9,26,3,30,0,0,0,0,0,0
2022,9,26,4,0,0,0,0,0,0,0
2022,9,26,4,30,0,0,0,0,0,0
2022,9,26,5,0,0,0,0,0,0,0
2022,9,26,5,30,0,0,0,0,0,0
2022,9,26,6,0,0,0,0,0,0,0
2022,9,26,6,30,0,0,0,0,0,0
2022,9,26,7,0,0,0,0,0,0,0
2022,9,26,7,30,0,0,0,0,0,0
2022,9,26,8,0,0,0,0,0,0,0
2022,9,26,8,30,0,0,0,0,0,0
2022,9,26,9,0,0,0,0,0,0,0
2022,9,26,9,30,0,0,0,0,0,0
2022,9,26,10,0,0,0,0,0,0,0
2022,9,26,10,30,0,0,0,0,0,0
2022,9,26,11,0,0,0,0,0,0,0
2022,9,26,11,30,0,0,0,0,0,0
2022,9,26,12,0,0,0,0,0,0,0
2022,9,26,12,30,0,0,0,0,0,0
2022,9,26,13,0,0,0,0,0,0,0
2022,9,26,13,30,0,0,0,0,0,0
2022,9,26,14,0,26,436,66,26,66,436
2022,9,26,14,30,41,635,165,41,165,635
2022,9,26,15,0,51,750,272,51,272,750
2022,9,26,15,30,59,824,380,59,380,824
2022,9,26,16,0,65,875,482,65,482,875
2022,9,26,16,30,69,912,577,69,577,912
2022,9,26,17,0,73,939,661,73,661,939
2022,9,26,17,30,76,958,733,76,733,958
2022,9,26,18,0,81,967,789,81,789,967
2022,9,26,18,30,82,977,831,82,831,977
2022,9,26,19,0,83,983,856,83,856,983
2022,9,26,19,30,83,985,865,83,865,985
2022,9,26,20,0,82,985,857,82,857,985
2022,9,26,20,30,81,979,832,81,832,979
2022,9,26,21,0,80,969,790,80,790,969
2022,9,26,21,30,78,955,733,78,733,955
2022,9,26,22,0,75,937,662,75,662,937
2022,9,26,22,30,71,910,578,71,578,910
2022,9,26,23,0,66,874,484,66,484,874
2022,9,26,23,30,60,823,381,60,381,823
2022,9,27,0,0,52,748,273,52,273,748
2022,9,27,0,30,42,632,165,42,165,632
2022,9,27,1,0,26,428,66,26,66,428
2022,9,27,1,30,0,0,0,0,0,0
2022,9,27,2,0,0,0,0,0,0,0
2022,9,27,2,30,0,0,0,0,0,0
2022,9,27,3,0,0,0,0,0,0,0
2022,9,27,3,30,0,0,0,0,0,0
2022,9,27,4,0,0,0,0,0,0,0
2022,9,27,4,30,0,0,0,0,0,0
2022,9,27,5,0,0,0,0,0,0,0
2022,9,27,5,30,0,0,0,0,0,0
2022,9,27,6,0,0,0,0,0,0,0
2022,9,27,6,30,0,0,0,0,0,0
2022,9,27,7,0,0,0,0,0,0,0
2022,9,27,7,30,0,0,0,0,0,0
2022,9,27,8,0,0,0,0,0,0,0
2022,9,27,8,30,0,0,0,0,0,0
2022,9,27,9,0,0,0,0,0,0,0
2022,9,27,9,30,0,0,0,0,0,0
2022,9,27,10,0,0,0,0,0,0,0
2022,9,27,10,30,0,0,0,0,0,0
2022,9,27,11,0,0,0,0,0,0,0
2022,9,27,11,30,0,0,0,0,0,0
2022,9,27,12,0,0,0,0,0,0,0
2022,9,27,12,30,0,0,0,0,0,0
2022,9,27,13,0,0,0,0,0,0,0
2022,9,27,13,30,0,0,0,0,0,0
2022,9,27,14,0,30,280,55,30,55,280
2022,9,27,14,30,53,484,146,53,146,484
2022,9,27,15,0,70,603,245,70,245,603
2022,9,27,15,30,81,689,347,81,347,689
2022,9,27,16,0,92,746,445,92,445,746
2022,9,27,16,30,99,788,535,99,535,788
2022,9,27,17,0,105,821,616,105,616,821
2022,9,27,17,30,109,845,685,109,685,845
2022,9,27,18,0,99,887,745,99,745,887
2022,9,27,18,30,101,897,785,101,785,897
2022,9,27,19,0,240,910,813,100,247,9
2022,9,27,19,30,279,912,821,101,293,17
2022,9,27,20,0,38,915,814,98,38,0
2022,9,27,20,30,190,909,789,97,750,735
2022,9,27,21,0,103,882,745,103,745,882
2022,9,27,21,30,100,864,688,100,688,864
2022,9,27,22,0,95,842,619,95,619,842
2022,9,27,22,30,90,810,538,90,538,810
2022,9,27,23,0,84,762,445,84,445,762
2022,9,27,23,30,76,703,347,76,347,703
2022,9,28,0,0,67,607,243,67,243,607
2022,9,28,0,30,93,479,143,52,121,151
2022,9,28,1,0,30,269,53,30,53,269
2022,9,28,1,30,0,0,0,0,0,0
2022,9,28,2,0,0,0,0,0,0,0
2022,9,28,2,30,0,0,0,0,0,0
2022,9,28,3,0,0,0,0,0,0,0
2022,9,28,3,30,0,0,0,0,0,0
2022,9,28,4,0,0,0,0,0,0,0
2022,9,28,4,30,0,0,0,0,0,0
2022,9,28,5,0,0,0,0,0,0,0
2022,9,28,5,30,0,0,0,0,0,0
2022,9,28,6,0,0,0,0,0,0,0
2022,9,28,6,30,0,0,0,0,0,0
2022,9,28,7,0,0,0,0,0,0,0
2022,9,28,7,30,0,0,0,0,0,0
2022,9,28,8,0,0,0,0,0,0,0
2022,9,28,8,30,0,0,0,0,0,0
2022,9,28,9,0,0,0,0,0,0,0
2022,9,28,9,30,0,0,0,0,0,0
2022,9,28,10,0,0,0,0,0,0,0
2022,9,28,10,30,0,0,0,0,0,0
2022,9,28,11,0,0,0,0,0,0,0
2022,9,28,11,30,0,0,0,0,0,0
2022,9,28,12,0,0,0,0,0,0,0
2022,9,28,12,30,0,0,0,0,0,0
2022,9,28,13,0,0,0,0,0,0,0
2022,9,28,13,30,0,0,0,0,0,0
2022,9,28,14,0,23,261,51,29,24,0
2022,9,28,14,30,4,467,139,51,4,0
2022,9,28,15,0,135,611,241,64,189,186
2022,9,28,15,30,182,696,342,75,229,121
2022,9,28,16,0,212,760,440,83,319,227
2022,9,28,16,30,180,802,530,89,483,550
2022,9,28,17,0,94,835,611,94,611,835
2022,9,28,17,30,347,858,680,98,398,75
2022,9,28,18,0,99,878,735,99,735,878
2022,9,28,18,30,101,889,775,101,775,889
2022,9,28,19,0,100,899,800,100,800,899
2022,9,28,19,30,101,903,810,101,810,903
2022,9,28,20,0,98,905,802,98,802,905
2022,9,28,20,30,96,899,777,96,777,899
2022,9,28,21,0,90,896,739,90,739,896
2022,9,28,21,30,88,883,685,88,685,883
2022,9,28,22,0,191,864,616,83,542,569
2022,9,28,22,30,79,834,535,79,535,834
2022,9,28,23,0,72,798,446,72,446,798
2022,9,28,23,30,162,741,347,65,267,277
2022,9,29,0,0,56,661,244,56,244,661
2022,9,29,0,30,44,535,143,44,143,535
2022,9,29,1,0,25,325,52,25,52,325
2022,9,29,1,30,0,0,0,0,0,0
2022,9,29,2,0,0,0,0,0,0,0
2022,9,29,2,30,0,0,0,0,0,0
2022,9,29,3,0,0,0,0,0,0,0
2022,9,29,3,30,0,0,0,0,0,0
2022,9,29,4,0,0,0,0,0,0,0
2022,9,29,4,30,0,0,0,0,0,0
2022,9,29,5,0,0,0,0,0,0,0
2022,9,29,5,30,0,0,0,0,0,0
2022,9,29,6,0,0,0,0,0,0,0
2022,9,29,6,30,0,0,0,0,0,0
2022,9,29,7,0,0,0,0,0,0,0
2022,9,29,7,30,0,0,0,0,0,0
2022,9,29,8,0,0,0,0,0,0,0
2022,9,29,8,30,0,0,0,0,0,0
2022,9,29,9,0,0,0,0,0,0,0
2022,9,29,9,30,0,0,0,0,0,0
2022,9,29,10,0,0,0,0,0,0,0
2022,9,29,10,30,0,0,0,0,0,0
2022,9,29,11,0,0,0,0,0,0,0
2022,9,29,11,30,0,0,0,0,0,0
2022,9,29,12,0,0,0,0,0,0,0
2022,9,29,12,30,0,0,0,0,0,0
2022,9,29,13,0,0,0,0,0,0,0
2022,9,29,13,30,0,0,0,0,0,0
2022,9,29,14,0,26,300,52,26,52,300
2022,9,29,14,30,46,510,141,46,141,510
2022,9,29,15,0,60,636,242,60,242,636
2022,9,29,15,30,70,721,344,70,344,721
2022,9,29,16,0,78,778,442,78,442,778
2022,9,29,16,30,85,821,533,85,533,821
2022,9,29,17,0,91,849,614,91,614,849
2022,9,29,17,30,94,872,682,94,682,872
2022,9,29,18,0,80,921,745,80,745,921
2022,9,29,18,30,82,931,785,82,785,931
2022,9,29,19,0,84,935,809,84,809,935
2022,9,29,19,30,84,935,815,84,815,935
2022,9,29,20,0,85,932,806,85,806,932
2022,9,29,20,30,173,926,781,84,174,2
2022,9,29,21,0,99,913,740,83,99,0
2022,9,29,21,30,286,898,684,81,478,285
2022,9,29,22,0,78,876,614,78,614,876
2022,9,29,22,30,74,847,533,74,533,847
2022,9,29,23,0,196,804,440,68,313,253
2022,9,29,23,30,13,748,342,62,13,0
2022,9,30,0,0,59,667,240,53,59,0
2022,9,30,0,30,41,540,138,41,138,540
2022,9,30,1,0,24,320,49,24,49,320
2022,9,30,1,30,0,0,0,0,0,0
2022,9,30,2,0,0,0,0,0,0,0
2022,9,30,2,30,0,0,0,0,0,0
2022,9,30,3,0,0,0,0,0,0,0
2022,9,30,3,30,0,0,0,0,0,0
2022,9,30,4,0,0,0,0,0,0,0
2022,9,30,4,30,0,0,0,0,0,0
2022,9,30,5,0,0,0,0,0,0,0
2022,9,30,5,30,0,0,0,0,0,0
2022,9,30,6,0,0,0,0,0,0,0
2022,9,30,6,30,0,0,0,0,0,0
2022,9,30,7,0,0,0,0,0,0,0
2022,9,30,7,30,0,0,0,0,0,0
2022,9,30,8,0,0,0,0,0,0,0
