,datetime,OPR_DT,OPR_HR,MW
33250,2022-10-06 13:00:00-07:00,2022-10-06,14,62.11397
33263,2022-10-06 14:00:00-07:00,2022-10-06,15,70.97507
33259,2022-10-06 15:00:00-07:00,2022-10-06,16,74.59664
33260,2022-10-06 16:00:00-07:00,2022-10-06,17,81.4938
33242,2022-10-06 17:00:00-07:00,2022-10-06,18,101.39975
33243,2022-10-06 18:00:00-07:00,2022-10-06,19,133.09293
33245,2022-10-06 19:00:00-07:00,2022-10-06,20,103.47337
33261,2022-10-06 20:00:00-07:00,2022-10-06,21,91.51
33262,2022-10-06 21:00:00-07:00,2022-10-06,22,88.54
33253,2022-10-06 22:00:00-07:00,2022-10-06,23,79.62744
33240,2022-10-06 23:00:00-07:00,2022-10-06,24,73.17905
33363,2022-10-07 00:00:00-07:00,2022-10-07,1,68.3829
33364,2022-10-07 01:00:00-07:00,2022-10-07,2,65.74981
33380,2022-10-07 02:00:00-07:00,2022-10-07,3,65.59872
33377,2022-10-07 03:00:00-07:00,2022-10-07,4,65.08814
33370,2022-10-07 04:00:00-07:00,2022-10-07,5,66.6292
33383,2022-10-07 05:00:00-07:00,2022-10-07,6,73.74723
33375,2022-10-07 06:00:00-07:00,2022-10-07,7,87.65464
33360,2022-10-07 07:00:00-07:00,2022-10-07,8,81.33083
33361,2022-10-07 08:00:00-07:00,2022-10-07,9,61.18843
33368,2022-10-07 09:00:00-07:00,2022-10-07,10,53.74056
33372,2022-10-07 10:00:00-07:00,2022-10-07,11,51.03875
33366,2022-10-07 11:00:00-07:00,2022-10-07,12,52.26734
33376,2022-10-07 12:00:00-07:00,2022-10-07,13,57.83485
33381,2022-10-07 13:00:00-07:00,2022-10-07,14,61.7629
33382,2022-10-07 14:00:00-07:00,2022-10-07,15,65.08276
33369,2022-10-07 15:00:00-07:00,2022-10-07,16,73.32314
33378,2022-10-07 16:00:00-07:00,2022-10-07,17,81.36756
33373,2022-10-07 17:00:00-07:00,2022-10-07,18,98.9779
33374,2022-10-07 18:00:00-07:00,2022-10-07,19,122.76228
33367,2022-10-07 19:00:00-07:00,2022-10-07,20,98.94907
33379,2022-10-07 20:00:00-07:00,2022-10-07,21,89.41003
33371,2022-10-07 21:00:00-07:00,2022-10-07,22,87.58673
33365,2022-10-07 22:00:00-07:00,2022-10-07,23,83.97568
33362,2022-10-07 23:00:00-07:00,2022-10-07,24,80.19865
33497,2022-10-08 00:00:00-07:00,2022-10-08,1,73.89627
33487,2022-10-08 01:00:00-07:00,2022-10-08,2,70.5584
33502,2022-10-08 02:00:00-07:00,2022-10-08,3,65.51925
33481,2022-10-08 03:00:00-07:00,2022-10-08,4,63.59227
33500,2022-10-08 04:00:00-07:00,2022-10-08,5,67.10138
33491,2022-10-08 05:00:00-07:00,2022-10-08,6,69.83904
33482,2022-10-08 06:00:00-07:00,2022-10-08,7,74.77924
33483,2022-10-08 07:00:00-07:00,2022-10-08,8,65.74937
33488,2022-10-08 08:00:00-07:00,2022-10-08,9,53.42016
33484,2022-10-08 09:00:00-07:00,2022-10-08,10,46.85173
33480,2022-10-08 10:00:00-07:00,2022-10-08,11,44.21995
33493,2022-10-08 11:00:00-07:00,2022-10-08,12,46.74928
33489,2022-10-08 12:00:00-07:00,2022-10-08,13,48.13711
33501,2022-10-08 13:00:00-07:00,2022-10-08,14,51.9097
33494,2022-10-08 14:00:00-07:00,2022-10-08,15,57.19594
33495,2022-10-08 15:00:00-07:00,2022-10-08,16,64.53374
33496,2022-10-08 16:00:00-07:00,2022-10-08,17,70.75803
33485,2022-10-08 17:00:00-07:00,2022-10-08,18,87.05552
33486,2022-10-08 18:00:00-07:00,2022-10-08,19,99.56073
33490,2022-10-08 19:00:00-07:00,2022-10-08,20,89.23939
33503,2022-10-08 20:00:00-07:00,2022-10-08,21,83.81852
33498,2022-10-08 21:00:00-07:00,2022-10-08,22,83.31411
33499,2022-10-08 22:00:00-07:00,2022-10-08,23,78.47234
33492,2022-10-08 23:00:00-07:00,2022-10-08,24,73.55017
33609,2022-10-09 00:00:00-07:00,2022-10-09,1,78.28644
33617,2022-10-09 01:00:00-07:00,2022-10-09,2,73.33483
33604,2022-10-09 02:00:00-07:00,2022-10-09,3,70.70582
33606,2022-10-09 03:00:00-07:00,2022-10-09,4,69.26365
33620,2022-10-09 04:00:00-07:00,2022-10-09,5,69.38116
33607,2022-10-09 05:00:00-07:00,2022-10-09,6,70.23157
33600,2022-10-09 06:00:00-07:00,2022-10-09,7,72.74722
33615,2022-10-09 07:00:00-07:00,2022-10-09,8,66.95909
33618,2022-10-09 08:00:00-07:00,2022-10-09,9,50.03463
33621,2022-10-09 09:00:00-07:00,2022-10-09,10,39.02373
33612,2022-10-09 10:00:00-07:00,2022-10-09,11,36.48004
33611,2022-10-09 11:00:00-07:00,2022-10-09,12,40.12419
33613,2022-10-09 12:00:00-07:00,2022-10-09,13,44.012
33605,2022-10-09 13:00:00-07:00,2022-10-09,14,49.79655
33608,2022-10-09 14:00:00-07:00,2022-10-09,15,53.87974
33623,2022-10-09 15:00:00-07:00,2022-10-09,16,60.0329
33619,2022-10-09 16:00:00-07:00,2022-10-09,17,69.51476
33602,2022-10-09 17:00:00-07:00,2022-10-09,18,89.07544
33603,2022-10-09 18:00:00-07:00,2022-10-09,19,100.57476
33614,2022-10-09 19:00:00-07:00,2022-10-09,20,90.37221
33616,2022-10-09 20:00:00-07:00,2022-10-09,21,85.70971
33622,2022-10-09 21:00:00-07:00,2022-10-09,22,86.07693
33601,2022-10-09 22:00:00-07:00,2022-10-09,23,83.46568
33610,2022-10-09 23:00:00-07:00,2022-10-09,24,79.90563
33736,2022-10-10 00:00:00-07:00,2022-10-10,1,73.97598
33737,2022-10-10 01:00:00-07:00,2022-10-10,2,67.11189
33733,2022-10-10 02:00:00-07:00,2022-10-10,3,66.05926
33743,2022-10-10 03:00:00-07:00,2022-10-10,4,65.8899
33734,2022-10-10 04:00:00-07:00,2022-10-10,5,66.25645
33721,2022-10-10 05:00:00-07:00,2022-10-10,6,71.81449
33738,2022-10-10 06:00:00-07:00,2022-10-10,7,82.18405
33729,2022-10-10 07:00:00-07:00,2022-10-10,8,75.72601
33730,2022-10-10 08:00:00-07:00,2022-10-10,9,57.0592
33724,2022-10-10 09:00:00-07:00,2022-10-10,10,51.4518
33720,2022-10-10 10:00:00-07:00,2022-10-10,11,48.56067
33739,2022-10-10 11:00:00-07:00,2022-10-10,12,49.00202
33740,2022-10-10 12:00:00-07:00,2022-10-10,13,49.19077
33731,2022-10-10 13:00:00-07:00,2022-10-10,14,52.19382
33726,2022-10-10 14:00:00-07:00,2022-10-10,15,56.45563
33741,2022-10-10 15:00:00-07:00,2022-10-10,16,59.67087
33727,2022-10-10 16:00:00-07:00,2022-10-10,17,66.44568
33728,2022-10-10 17:00:00-07:00,2022-10-10,18,85.16958
33742,2022-10-10 18:00:00-07:00,2022-10-10,19,97.34047
33732,2022-10-10 19:00:00-07:00,2022-10-10,20,86.28423
33725,2022-10-10 20:00:00-07:00,2022-10-10,21,82.13288
33722,2022-10-10 21:00:00-07:00,2022-10-10,22,80.31408
33735,2022-10-10 22:00:00-07:00,2022-10-10,23,79.18968
33723,2022-10-10 23:00:00-07:00,2022-10-10,24,70.90203
33861,2022-10-11 00:00:00-07:00,2022-10-11,1,67.28946
33848,2022-10-11 01:00:00-07:00,2022-10-11,2,65.47434
33860,2022-10-11 02:00:00-07:00,2022-10-11,3,64.33692
33859,2022-10-11 03:00:00-07:00,2022-10-11,4,64.12795
33858,2022-10-11 04:00:00-07:00,2022-10-11,5,65.4935
33853,2022-10-11 05:00:00-07:00,2022-10-11,6,75.98421
33852,2022-10-11 06:00:00-07:00,2022-10-11,7,89.86868
33850,2022-10-11 07:00:00-07:00,2022-10-11,8,82.8003
33847,2022-10-11 08:00:00-07:00,2022-10-11,9,53.44813
33846,2022-10-11 09:00:00-07:00,2022-10-11,10,43.07598
33840,2022-10-11 10:00:00-07:00,2022-10-11,11,40.03469
33854,2022-10-11 11:00:00-07:00,2022-10-11,12,40.51965
33845,2022-10-11 12:00:00-07:00,2022-10-11,13,44.6218
33851,2022-10-11 13:00:00-07:00,2022-10-11,14,48.37251
33857,2022-10-11 14:00:00-07:00,2022-10-11,15,52.59493
33841,2022-10-11 15:00:00-07:00,2022-10-11,16,55.45594
33849,2022-10-11 16:00:00-07:00,2022-10-11,17,67.95691
33862,2022-10-11 17:00:00-07:00,2022-10-11,18,90.2531
33844,2022-10-11 18:00:00-07:00,2022-10-11,19,113.75223
33843,2022-10-11 19:00:00-07:00,2022-10-11,20,94.0868
33856,2022-10-11 20:00:00-07:00,2022-10-11,21,90.09367
33863,2022-10-11 21:00:00-07:00,2022-10-11,22,86.32456
33855,2022-10-11 22:00:00-07:00,2022-10-11,23,79.51406
33842,2022-10-11 23:00:00-07:00,2022-10-11,24,71.43495
33962,2022-10-12 00:00:00-07:00,2022-10-12,1,67.88588
33983,2022-10-12 01:00:00-07:00,2022-10-12,2,65.05722
33975,2022-10-12 02:00:00-07:00,2022-10-12,3,64.08073
33969,2022-10-12 03:00:00-07:00,2022-10-12,4,64.22346
33982,2022-10-12 04:00:00-07:00,2022-10-12,5,64.47736
33981,2022-10-12 05:00:00-07:00,2022-10-12,6,74.93904
33965,2022-10-12 06:00:00-07:00,2022-10-12,7,90.28901
33966,2022-10-12 07:00:00-07:00,2022-10-12,8,85.6574
33978,2022-10-12 08:00:00-07:00,2022-10-12,9,57.20465
33964,2022-10-12 09:00:00-07:00,2022-10-12,10,45.6047
33970,2022-10-12 10:00:00-07:00,2022-10-12,11,45.33649
33963,2022-10-12 11:00:00-07:00,2022-10-12,12,44.9559
33980,2022-10-12 12:00:00-07:00,2022-10-12,13,47.72148
33974,2022-10-12 13:00:00-07:00,2022-10-12,14,54.38583
33977,2022-10-12 14:00:00-07:00,2022-10-12,15,56.82714
33976,2022-10-12 15:00:00-07:00,2022-10-12,16,65.12568
33960,2022-10-12 16:00:00-07:00,2022-10-12,17,74.1439
33961,2022-10-12 17:00:00-07:00,2022-10-12,18,90.0409
33973,2022-10-12 18:00:00-07:00,2022-10-12,19,116.63918
33972,2022-10-12 19:00:00-07:00,2022-10-12,20,90.80409
33968,2022-10-12 20:00:00-07:00,2022-10-12,21,86.80362
33967,2022-10-12 21:00:00-07:00,2022-10-12,22,83.8554
33979,2022-10-12 22:00:00-07:00,2022-10-12,23,77.76517
33971,2022-10-12 23:00:00-07:00,2022-10-12,24,72.50073
34096,2022-10-13 00:00:00-07:00,2022-10-13,1,67.62974
34097,2022-10-13 01:00:00-07:00,2022-10-13,2,65.61978
34081,2022-10-13 02:00:00-07:00,2022-10-13,3,63.67422
34080,2022-10-13 03:00:00-07:00,2022-10-13,4,63.87737
34098,2022-10-13 04:00:00-07:00,2022-10-13,5,64.09615
34103,2022-10-13 05:00:00-07:00,2022-10-13,6,67.97469
34085,2022-10-13 06:00:00-07:00,2022-10-13,7,85.84176
34095,2022-10-13 07:00:00-07:00,2022-10-13,8,82.12411
34100,2022-10-13 08:00:00-07:00,2022-10-13,9,53.67349
34093,2022-10-13 09:00:00-07:00,2022-10-13,10,44.78852
34089,2022-10-13 10:00:00-07:00,2022-10-13,11,40.73286
34101,2022-10-13 11:00:00-07:00,2022-10-13,12,39.96954
34088,2022-10-13 12:00:00-07:00,2022-10-13,13,44.94665
34086,2022-10-13 13:00:00-07:00,2022-10-13,14,45.95178
34102,2022-10-13 14:00:00-07:00,2022-10-13,15,49.82083
34091,2022-10-13 15:00:00-07:00,2022-10-13,16,56.02207
34094,2022-10-13 16:00:00-07:00,2022-10-13,17,66.39211
34087,2022-10-13 17:00:00-07:00,2022-10-13,18,89.64263
34099,2022-10-13 18:00:00-07:00,2022-10-13,19,101.10759
34082,2022-10-13 19:00:00-07:00,2022-10-13,20,88.99903
34092,2022-10-13 20:00:00-07:00,2022-10-13,21,84.93897
34090,2022-10-13 21:00:00-07:00,2022-10-13,22,82.42612
34083,2022-10-13 22:00:00-07:00,2022-10-13,23,77.31866
34084,2022-10-13 23:00:00-07:00,2022-10-13,24,71.09384
34210,2022-10-14 00:00:00-07:00,2022-10-14,1,68.3966
34203,2022-10-14 01:00:00-07:00,2022-10-14,2,64.1968
34218,2022-10-14 02:00:00-07:00,2022-10-14,3,63.62451
34219,2022-10-14 03:00:00-07:00,2022-10-14,4,64.03789
34200,2022-10-14 04:00:00-07:00,2022-10-14,5,65.23031
34204,2022-10-14 05:00:00-07:00,2022-10-14,6,71.43272
34212,2022-10-14 06:00:00-07:00,2022-10-14,7,81.85656
34217,2022-10-14 07:00:00-07:00,2022-10-14,8,78.30017
34207,2022-10-14 08:00:00-07:00,2022-10-14,9,60.40256
34208,2022-10-14 09:00:00-07:00,2022-10-14,10,51.9106
34214,2022-10-14 10:00:00-07:00,2022-10-14,11,47.26539
34215,2022-10-14 11:00:00-07:00,2022-10-14,12,45.61678
34222,2022-10-14 12:00:00-07:00,2022-10-14,13,45.72624
34216,2022-10-14 13:00:00-07:00,2022-10-14,14,47.43169
34202,2022-10-14 14:00:00-07:00,2022-10-14,15,52.19167
34201,2022-10-14 15:00:00-07:00,2022-10-14,16,57.88054
34211,2022-10-14 16:00:00-07:00,2022-10-14,17,66.40708
34209,2022-10-14 17:00:00-07:00,2022-10-14,18,84.40046
34223,2022-10-14 18:00:00-07:00,2022-10-14,19,92.92498
34205,2022-10-14 19:00:00-07:00,2022-10-14,20,81.8848
34220,2022-10-14 20:00:00-07:00,2022-10-14,21,76.17708
34206,2022-10-14 21:00:00-07:00,2022-10-14,22,76.77216
34213,2022-10-14 22:00:00-07:00,2022-10-14,23,67.49867
34221,2022-10-14 23:00:00-07:00,2022-10-14,24,68.03708
34340,2022-10-15 00:00:00-07:00,2022-10-15,1,68.00963
34341,2022-10-15 01:00:00-07:00,2022-10-15,2,65.34725
34321,2022-10-15 02:00:00-07:00,2022-10-15,3,64.33995
34333,2022-10-15 03:00:00-07:00,2022-10-15,4,65.18498
34327,2022-10-15 04:00:00-07:00,2022-10-15,5,64.89015
34338,2022-10-15 05:00:00-07:00,2022-10-15,6,67.9805
34323,2022-10-15 06:00:00-07:00,2022-10-15,7,71.91715
34343,2022-10-15 07:00:00-07:00,2022-10-15,8,67.59035
34339,2022-10-15 08:00:00-07:00,2022-10-15,9,50.81397
34330,2022-10-15 09:00:00-07:00,2022-10-15,10,46.63733
34335,2022-10-15 10:00:00-07:00,2022-10-15,11,43.90857
34331,2022-10-15 11:00:00-07:00,2022-10-15,12,43.21695
34322,2022-10-15 12:00:00-07:00,2022-10-15,13,43.99132
34325,2022-10-15 13:00:00-07:00,2022-10-15,14,45.55758
34336,2022-10-15 14:00:00-07:00,2022-10-15,15,47.58571
34337,2022-10-15 15:00:00-07:00,2022-10-15,16,55.66002
34332,2022-10-15 16:00:00-07:00,2022-10-15,17,59.73903
34326,2022-10-15 17:00:00-07:00,2022-10-15,18,74.39455
34320,2022-10-15 18:00:00-07:00,2022-10-15,19,83.11993
34342,2022-10-15 19:00:00-07:00,2022-10-15,20,76.47027
34324,2022-10-15 20:00:00-07:00,2022-10-15,21,72.9803
34334,2022-10-15 21:00:00-07:00,2022-10-15,22,73.00297
34328,2022-10-15 22:00:00-07:00,2022-10-15,23,69.39203
34329,2022-10-15 23:00:00-07:00,2022-10-15,24,67.5271
34456,2022-10-16 00:00:00-07:00,2022-10-16,1,65.3867
34446,2022-10-16 01:00:00-07:00,2022-10-16,2,64.43344
34440,2022-10-16 02:00:00-07:00,2022-10-16,3,60.05374
34450,2022-10-16 03:00:00-07:00,2022-10-16,4,60.75116
34454,2022-10-16 04:00:00-07:00,2022-10-16,5,62.33984
34451,2022-10-16 05:00:00-07:00,2022-10-16,6,65.97947
34462,2022-10-16 06:00:00-07:00,2022-10-16,7,69.33283
34458,2022-10-16 07:00:00-07:00,2022-10-16,8,66.75823
34448,2022-10-16 08:00:00-07:00,2022-10-16,9,48.59898
34441,2022-10-16 09:00:00-07:00,2022-10-16,10,44.33949
34459,2022-10-16 10:00:00-07:00,2022-10-16,11,38.84811
34453,2022-10-16 11:00:00-07:00,2022-10-16,12,35.1247
34460,2022-10-16 12:00:00-07:00,2022-10-16,13,34.14847
34461,2022-10-16 13:00:00-07:00,2022-10-16,14,34.83141
34445,2022-10-16 14:00:00-07:00,2022-10-16,15,37.88626
34444,2022-10-16 15:00:00-07:00,2022-10-16,16,45.18712
34443,2022-10-16 16:00:00-07:00,2022-10-16,17,50.67514
34449,2022-10-16 17:00:00-07:00,2022-10-16,18,78.24266
34447,2022-10-16 18:00:00-07:00,2022-10-16,19,88.67832
34452,2022-10-16 19:00:00-07:00,2022-10-16,20,81.98157
34463,2022-10-16 20:00:00-07:00,2022-10-16,21,78.30001
34457,2022-10-16 21:00:00-07:00,2022-10-16,22,77.22307
34455,2022-10-16 22:00:00-07:00,2022-10-16,23,72.3441
34442,2022-10-16 23:00:00-07:00,2022-10-16,24,68.4295
34576,2022-10-17 00:00:00-07:00,2022-10-17,1,68.78967
34572,2022-10-17 01:00:00-07:00,2022-10-17,2,64.72599
34561,2022-10-17 02:00:00-07:00,2022-10-17,3,64.64235
34566,2022-10-17 03:00:00-07:00,2022-10-17,4,65.26882
34567,2022-10-17 04:00:00-07:00,2022-10-17,5,65.16023
34570,2022-10-17 05:00:00-07:00,2022-10-17,6,72.56026
34578,2022-10-17 06:00:00-07:00,2022-10-17,7,85.34119
34560,2022-10-17 07:00:00-07:00,2022-10-17,8,83.05463
34577,2022-10-17 08:00:00-07:00,2022-10-17,9,60.64935
34571,2022-10-17 09:00:00-07:00,2022-10-17,10,51.65786
34562,2022-10-17 10:00:00-07:00,2022-10-17,11,50.30248
34575,2022-10-17 11:00:00-07:00,2022-10-17,12,48.61966
34582,2022-10-17 12:00:00-07:00,2022-10-17,13,49.20849
34573,2022-10-17 13:00:00-07:00,2022-10-17,14,47.80613
34569,2022-10-17 14:00:00-07:00,2022-10-17,15,51.45726
34563,2022-10-17 15:00:00-07:00,2022-10-17,16,56.8176
34564,2022-10-17 16:00:00-07:00,2022-10-17,17,69.12932
34565,2022-10-17 17:00:00-07:00,2022-10-17,18,85.18119
34579,2022-10-17 18:00:00-07:00,2022-10-17,19,99.49992
34574,2022-10-17 19:00:00-07:00,2022-10-17,20,86.94543
34580,2022-10-17 20:00:00-07:00,2022-10-17,21,83.1506
34583,2022-10-17 21:00:00-07:00,2022-10-17,22,82.16176
34568,2022-10-17 22:00:00-07:00,2022-10-17,23,78.65521
34581,2022-10-17 23:00:00-07:00,2022-10-17,24,76.64224
34699,2022-10-18 00:00:00-07:00,2022-10-18,1,77.03651
34697,2022-10-18 01:00:00-07:00,2022-10-18,2,71.01901
34696,2022-10-18 02:00:00-07:00,2022-10-18,3,68.3033
34703,2022-10-18 03:00:00-07:00,2022-10-18,4,68.4937
34700,2022-10-18 04:00:00-07:00,2022-10-18,5,72.69339
34698,2022-10-18 05:00:00-07:00,2022-10-18,6,79.414
34687,2022-10-18 06:00:00-07:00,2022-10-18,7,87.55936
34695,2022-10-18 07:00:00-07:00,2022-10-18,8,83.02157
34693,2022-10-18 08:00:00-07:00,2022-10-18,9,66.95607
34685,2022-10-18 09:00:00-07:00,2022-10-18,10,57.66779
34691,2022-10-18 10:00:00-07:00,2022-10-18,11,54.04051
34682,2022-10-18 11:00:00-07:00,2022-10-18,12,54.1648
34681,2022-10-18 12:00:00-07:00,2022-10-18,13,55.98968
34688,2022-10-18 13:00:00-07:00,2022-10-18,14,59.17268
34701,2022-10-18 14:00:00-07:00,2022-10-18,15,63.86714
34684,2022-10-18 15:00:00-07:00,2022-10-18,16,73.70079
34692,2022-10-18 16:00:00-07:00,2022-10-18,17,84.28117
34690,2022-10-18 17:00:00-07:00,2022-10-18,18,105.09495
34680,2022-10-18 18:00:00-07:00,2022-10-18,19,133.77914
34702,2022-10-18 19:00:00-07:00,2022-10-18,20,102.64353
34686,2022-10-18 20:00:00-07:00,2022-10-18,21,92.41151
34689,2022-10-18 21:00:00-07:00,2022-10-18,22,92.39076
34694,2022-10-18 22:00:00-07:00,2022-10-18,23,86.42679
34683,2022-10-18 23:00:00-07:00,2022-10-18,24,79.93596
34804,2022-10-19 00:00:00-07:00,2022-10-19,1,80.12272
34820,2022-10-19 01:00:00-07:00,2022-10-19,2,76.81205
34819,2022-10-19 02:00:00-07:00,2022-10-19,3,72.61156
34803,2022-10-19 03:00:00-07:00,2022-10-19,4,72.22222
34818,2022-10-19 04:00:00-07:00,2022-10-19,5,74.34143
34801,2022-10-19 05:00:00-07:00,2022-10-19,6,79.71631
34815,2022-10-19 06:00:00-07:00,2022-10-19,7,89.04514
34812,2022-10-19 07:00:00-07:00,2022-10-19,8,82.281
34802,2022-10-19 08:00:00-07:00,2022-10-19,9,65.28002
34814,2022-10-19 09:00:00-07:00,2022-10-19,10,46.29564
34813,2022-10-19 10:00:00-07:00,2022-10-19,11,45.48501
34808,2022-10-19 11:00:00-07:00,2022-10-19,12,43.89479
34816,2022-10-19 12:00:00-07:00,2022-10-19,13,46.32492
34823,2022-10-19 13:00:00-07:00,2022-10-19,14,54.7115
34822,2022-10-19 14:00:00-07:00,2022-10-19,15,68.76628
34805,2022-10-19 15:00:00-07:00,2022-10-19,16,78.07502
34800,2022-10-19 16:00:00-07:00,2022-10-19,17,85.03438
34810,2022-10-19 17:00:00-07:00,2022-10-19,18,123.02455
34807,2022-10-19 18:00:00-07:00,2022-10-19,19,172.7414
34817,2022-10-19 19:00:00-07:00,2022-10-19,20,120.12036
34811,2022-10-19 20:00:00-07:00,2022-10-19,21,96.93925
34806,2022-10-19 21:00:00-07:00,2022-10-19,22,94.85803
34821,2022-10-19 22:00:00-07:00,2022-10-19,23,88.39692
34809,2022-10-19 23:00:00-07:00,2022-10-19,24,85.04055
34943,2022-10-20 00:00:00-07:00,2022-10-20,1,74.6308
34925,2022-10-20 01:00:00-07:00,2022-10-20,2,69.3835
34930,2022-10-20 02:00:00-07:00,2022-10-20,3,66.66555
34941,2022-10-20 03:00:00-07:00,2022-10-20,4,64.79231
34926,2022-10-20 04:00:00-07:00,2022-10-20,5,66.10665
34942,2022-10-20 05:00:00-07:00,2022-10-20,6,73.5578
34927,2022-10-20 06:00:00-07:00,2022-10-20,7,82.98162
34937,2022-10-20 07:00:00-07:00,2022-10-20,8,81.61757
34938,2022-10-20 08:00:00-07:00,2022-10-20,9,56.57676
34935,2022-10-20 09:00:00-07:00,2022-10-20,10,47.80417
34939,2022-10-20 10:00:00-07:00,2022-10-20,11,50.93824
34931,2022-10-20 11:00:00-07:00,2022-10-20,12,45.68651
34928,2022-10-20 12:00:00-07:00,2022-10-20,13,48.01314
34932,2022-10-20 13:00:00-07:00,2022-10-20,14,49.84804
34933,2022-10-20 14:00:00-07:00,2022-10-20,15,60.08144
34923,2022-10-20 15:00:00-07:00,2022-10-20,16,63.58838
34929,2022-10-20 16:00:00-07:00,2022-10-20,17,70.78527
34936,2022-10-20 17:00:00-07:00,2022-10-20,18,104.32549
34940,2022-10-20 18:00:00-07:00,2022-10-20,19,119.08036
34924,2022-10-20 19:00:00-07:00,2022-10-20,20,99.05377
34934,2022-10-20 20:00:00-07:00,2022-10-20,21,88.89242
34921,2022-10-20 21:00:00-07:00,2022-10-20,22,85.6797
34922,2022-10-20 22:00:00-07:00,2022-10-20,23,76.89683
34920,2022-10-20 23:00:00-07:00,2022-10-20,24,70.61935
35045,2022-10-21 00:00:00-07:00,2022-10-21,1,66.42532
35058,2022-10-21 01:00:00-07:00,2022-10-21,2,57.50733
35043,2022-10-21 02:00:00-07:00,2022-10-21,3,53.44125
35046,2022-10-21 03:00:00-07:00,2022-10-21,4,53.15112
35054,2022-10-21 04:00:00-07:00,2022-10-21,5,54.54713
35052,2022-10-21 05:00:00-07:00,2022-10-21,6,58.58633
35053,2022-10-21 06:00:00-07:00,2022-10-21,7,75.07796
35040,2022-10-21 07:00:00-07:00,2022-10-21,8,74.28161
35050,2022-10-21 08:00:00-07:00,2022-10-21,9,51.12517
35044,2022-10-21 09:00:00-07:00,2022-10-21,10,45.08586
35063,2022-10-21 10:00:00-07:00,2022-10-21,11,43.09749
35056,2022-10-21 11:00:00-07:00,2022-10-21,12,41.75778
35041,2022-10-21 12:00:00-07:00,2022-10-21,13,45.23031
35051,2022-10-21 13:00:00-07:00,2022-10-21,14,46.713
35060,2022-10-21 14:00:00-07:00,2022-10-21,15,48.00653
35061,2022-10-21 15:00:00-07:00,2022-10-21,16,51.01974
35062,2022-10-21 16:00:00-07:00,2022-10-21,17,55.87079
35042,2022-10-21 17:00:00-07:00,2022-10-21,18,74.61893
35057,2022-10-21 18:00:00-07:00,2022-10-21,19,83.55141
35059,2022-10-21 19:00:00-07:00,2022-10-21,20,77.82247
35047,2022-10-21 20:00:00-07:00,2022-10-21,21,70.34685
35055,2022-10-21 21:00:00-07:00,2022-10-21,22,67.56928
35048,2022-10-21 22:00:00-07:00,2022-10-21,23,63.24933
35049,2022-10-21 23:00:00-07:00,2022-10-21,24,59.45762
35164,2022-10-22 00:00:00-07:00,2022-10-22,1,53.4405
35166,2022-10-22 01:00:00-07:00,2022-10-22,2,51.15075
35162,2022-10-22 02:00:00-07:00,2022-10-22,3,47.05054
35161,2022-10-22 03:00:00-07:00,2022-10-22,4,45.45609
35181,2022-10-22 04:00:00-07:00,2022-10-22,5,45.96227
35182,2022-10-22 05:00:00-07:00,2022-10-22,6,50.03785
35165,2022-10-22 06:00:00-07:00,2022-10-22,7,57.49428
35172,2022-10-22 07:00:00-07:00,2022-10-22,8,55.29883
35179,2022-10-22 08:00:00-07:00,2022-10-22,9,38.9497
35170,2022-10-22 09:00:00-07:00,2022-10-22,10,29.56339
35183,2022-10-22 10:00:00-07:00,2022-10-22,11,25.81362
35169,2022-10-22 11:00:00-07:00,2022-10-22,12,25.44926
35180,2022-10-22 12:00:00-07:00,2022-10-22,13,22.18741
35177,2022-10-22 13:00:00-07:00,2022-10-22,14,21.04151
35160,2022-10-22 14:00:00-07:00,2022-10-22,15,22.98683
35176,2022-10-22 15:00:00-07:00,2022-10-22,16,28.26395
35178,2022-10-22 16:00:00-07:00,2022-10-22,17,39.28206
35168,2022-10-22 17:00:00-07:00,2022-10-22,18,58.22754
35167,2022-10-22 18:00:00-07:00,2022-10-22,19,64.50509
35175,2022-10-22 19:00:00-07:00,2022-10-22,20,64.34452
35173,2022-10-22 20:00:00-07:00,2022-10-22,21,60.02946
35171,2022-10-22 21:00:00-07:00,2022-10-22,22,58.7879
35174,2022-10-22 22:00:00-07:00,2022-10-22,23,55.552
35163,2022-10-22 23:00:00-07:00,2022-10-22,24,52.95129
35286,2022-10-23 00:00:00-07:00,2022-10-23,1,50.54287
35282,2022-10-23 01:00:00-07:00,2022-10-23,2,48.52902
35296,2022-10-23 02:00:00-07:00,2022-10-23,3,46.75071
35293,2022-10-23 03:00:00-07:00,2022-10-23,4,44.37965
35283,2022-10-23 04:00:00-07:00,2022-10-23,5,44.82503
35288,2022-10-23 05:00:00-07:00,2022-10-23,6,46.90145
35295,2022-10-23 06:00:00-07:00,2022-10-23,7,52.65925
35298,2022-10-23 07:00:00-07:00,2022-10-23,8,44.99118
35299,2022-10-23 08:00:00-07:00,2022-10-23,9,32.52424
35300,2022-10-23 09:00:00-07:00,2022-10-23,10,17.21434
35292,2022-10-23 10:00:00-07:00,2022-10-23,11,12.12405
35289,2022-10-23 11:00:00-07:00,2022-10-23,12,10.71571
35301,2022-10-23 12:00:00-07:00,2022-10-23,13,10.45994
35302,2022-10-23 13:00:00-07:00,2022-10-23,14,10.17104
35287,2022-10-23 14:00:00-07:00,2022-10-23,15,10.35614
35285,2022-10-23 15:00:00-07:00,2022-10-23,16,15.31412
