datetime,inflow
1/20/2017,8900.85089
1/21/2017,8998.60105
1/22/2017,10044.8152
1/23/2017,5300.85462
1/24/2017,7763.69052
1/25/2017,6928.94392
1/26/2017,7483.77944
1/27/2017,5374.30344
1/28/2017,8396.16841
1/29/2017,5620.66489
1/30/2017,5537.98788
1/31/2017,7208.29871
2/1/2017,5795.81091
2/2/2017,8238.46154
2/3/2017,5562.54459
2/4/2017,5910.71991
2/5/2017,7435.54033
2/6/2017,6216.12837
2/7/2017,6883.55554
2/8/2017,8319.65839
2/9/2017,7429.06878
2/10/2017,8162.56575
2/11/2017,12062.2731
2/12/2017,8641.03801
2/13/2017,10441.3583
2/14/2017,10611.6141
2/15/2017,12107.9237
2/16/2017,14489.2502
2/17/2017,14013.7096
2/18/2017,15904.3152
2/19/2017,13780.8243
2/20/2017,11038.9446
2/21/2017,11677.7601
2/22/2017,8585.17426
2/23/2017,11901.6651
2/24/2017,14222.0779
2/25/2017,9331.75039
2/26/2017,9699.64887
2/27/2017,12391.7851
2/28/2017,14046.1566
3/1/2017,9554.23391
3/2/2017,9726.79004
3/3/2017,10174.1083
3/4/2017,9706.33858
3/5/2017,7547.25269
3/6/2017,13268.7477
3/7/2017,9279.32053
3/8/2017,10707.165
3/9/2017,10178.7283
3/10/2017,10249.1448
3/11/2017,10700.9344
3/12/2017,12432.2891
3/13/2017,9560.32988
3/14/2017,10731.4575
3/15/2017,11424.5317
3/16/2017,13529.4472
3/17/2017,14138.5682
3/18/2017,15381.1249
3/19/2017,16424.0015
3/20/2017,16066.4208
3/21/2017,15331.3172
3/22/2017,17560.9258
3/23/2017,18652.1688
3/24/2017,23997.7507
3/25/2017,20103.7125
3/26/2017,20493.1626
3/27/2017,21758.7579
3/28/2017,18940.2001
3/29/2017,21442.1053
3/30/2017,21973.72
3/31/2017,20156.2932
4/1/2017,20435.3129
4/2/2017,22132.0975
4/3/2017,24542.3825
4/4/2017,24109.9429
4/5/2017,24998.1502
4/6/2017,23530.1638
4/7/2017,23927.3201
4/8/2017,19631.9458
4/9/2017,26986.5215
4/10/2017,20973.0491
4/11/2017,20539.7325
4/12/2017,22993.4256
4/13/2017,21863.4254
4/14/2017,21539.2067
4/15/2017,23462.5559
4/16/2017,24037.3399
4/17/2017,24263.6061
4/18/2017,26558.6212
4/19/2017,26426.1617
4/20/2017,30757.6442
4/21/2017,29072.2006
4/22/2017,27333.301
4/23/2017,28492.0902
4/24/2017,33261.2587
4/25/2017,28208.6922
4/26/2017,28753.6681
4/27/2017,23469.219
4/28/2017,23485.5902
4/29/2017,27701.9881
4/30/2017,29574.7886
5/1/2017,25730.6089
5/2/2017,27015.5735
5/3/2017,23901.1296
5/4/2017,23260.7476
5/5/2017,23501.4827
5/6/2017,21790.7984
5/7/2017,18694.3011
5/8/2017,32375.1965
5/9/2017,29370.649
5/10/2017,35849.6074
5/11/2017,38075.3429
5/12/2017,37188.0269
5/13/2017,40141.6301
5/14/2017,39701.1066
5/15/2017,42546.7815
5/16/2017,44784.4664
5/17/2017,53281.6284
5/18/2017,45779.3378
5/19/2017,47454.5944
5/20/2017,47283.0999
5/21/2017,46437.3934
5/22/2017,42153.8081
5/23/2017,40633.8525
5/24/2017,39143.1739
5/25/2017,43327.4127
5/26/2017,36523.9899
5/27/2017,42917.1412
5/28/2017,43909.2354
5/29/2017,45659.1675
5/30/2017,44364.8534
5/31/2017,47129.9179
6/1/2017,43615.6376
6/2/2017,44459.6346
6/3/2017,43440.1842
6/4/2017,43690.6011
6/5/2017,46883.8738
6/6/2017,47532.1931
6/7/2017,51124.8265
6/8/2017,53287.3613
6/9/2017,55688.4152
6/10/2017,55526.8232
6/11/2017,58443.6853
6/12/2017,54963.7979
6/13/2017,60601.5007
6/14/2017,56896.728
6/15/2017,54412.6212
6/16/2017,51327.6979
6/17/2017,48481.1981
6/18/2017,43677.961
6/19/2017,40354.0782
6/20/2017,40998.284
6/21/2017,42531.0222
6/22/2017,42236.9504
6/23/2017,41770.704
6/24/2017,37432.0354
6/25/2017,37438.7813
6/26/2017,33303.7058
6/27/2017,33082.2508
6/28/2017,31615.2576
6/29/2017,31845.9673
6/30/2017,24427.2556
7/1/2017,25356.3839
7/2/2017,23018.0984
7/3/2017,21477.8011
7/4/2017,21941.3844
7/5/2017,20491.7891
7/6/2017,21666.9592
7/7/2017,15373.3815
7/8/2017,19184.499
7/9/2017,14256.3727
7/10/2017,16704.9931
7/11/2017,19121.035
7/12/2017,11475.7155
7/13/2017,15847.9733
7/14/2017,12340.3239
7/15/2017,12943.7363
7/16/2017,13432.6531
7/17/2017,8564.02128
7/18/2017,12394.5256
7/19/2017,8989.8082
7/20/2017,15452.0441
7/21/2017,12705.15
7/22/2017,2983.13156
7/23/2017,8592.85783
7/24/2017,10467.2435
7/25/2017,14226.0543
7/26/2017,12941.8642
7/27/2017,10260.7661
7/28/2017,12281.9152
7/29/2017,12905.7069
7/30/2017,9929.61176
7/31/2017,11034.8027
8/1/2017,11558.9433
8/2/2017,11673.5999
8/3/2017,10896.8309
8/4/2017,7177.03676
8/5/2017,8685.05
8/6/2017,9709.18773
8/7/2017,11585.3397
8/8/2017,7977.04476
8/9/2017,7925.69232
8/10/2017,9175.56012
8/11/2017,6135.1417
8/12/2017,11532.0534
8/13/2017,7732.77053
8/14/2017,7908.48141
8/15/2017,9638.87349
8/16/2017,7710.75749
8/17/2017,8057.29424
8/18/2017,7862.2343
8/19/2017,7827.04023
8/20/2017,4763.22166
8/21/2017,9725.00097
8/22/2017,5151.58565
8/23/2017,5016.37536
8/24/2017,7020.66894
8/25/2017,6803.71943
8/26/2017,6837.48781
8/27/2017,6784.10971
8/28/2017,6921.66354
8/29/2017,5966.39276
8/30/2017,7597.92459
8/31/2017,6294.00521
9/1/2017,5346.60318
9/2/2017,5860.32921
9/3/2017,5799.4489
9/4/2017,6121.6618
9/5/2017,4782.2069
9/6/2017,5504.90711
9/7/2017,4074.22012
9/8/2017,6943.56387
9/9/2017,5412.32988
9/10/2017,8576.63736
9/11/2017,6069.2174
9/12/2017,7174.30542
9/13/2017,7170.6531
9/14/2017,6805.51085
9/15/2017,14263.4768
9/16/2017,6272.97671
9/17/2017,5251.69905
9/18/2017,6025.9824
9/19/2017,7675.09038
9/20/2017,6485.09467
9/21/2017,7668.89567
9/22/2017,4994.9454
9/23/2017,5478.23723
9/24/2017,8991.46689
9/25/2017,5983.9687
9/26/2017,7202.06969
9/27/2017,9008.11441
9/28/2017,7839.53299
9/29/2017,9527.77365
9/30/2017,8187.51245
10/1/2017,15621.9618
10/2/2017,5610.72312
10/3/2017,9431.19213
10/4/2017,8318.93303
10/5/2017,9511.37546
10/6/2017,11218.7208
10/7/2017,8548.86495
10/8/2017,16300.5538
10/9/2017,5226.34293
10/10/2017,7821.43949
10/11/2017,9030.90579
10/12/2017,11317.3784
10/13/2017,8131.90738
10/14/2017,12173.8049
10/15/2017,8203.89491
10/16/2017,7500.25754
10/17/2017,8668.2383
10/18/2017,8069.71683
10/19/2017,7197.17611
10/20/2017,9000.53314
10/21/2017,3210.59133
10/22/2017,7851.34541
10/23/2017,9172.5446
10/24/2017,5978.14809
10/25/2017,7702.49294
10/26/2017,9500.98093
10/27/2017,7927.06608
10/28/2017,6981.11443
10/29/2017,7533.45634
10/30/2017,9530.70059
10/31/2017,6616.54991
11/1/2017,4751.08361
11/2/2017,9834.42848
11/3/2017,7740.40378
11/4/2017,6649.3944
11/5/2017,7189.15288
11/6/2017,7127.07436
11/7/2017,11838.9114
11/8/2017,4487.04092
11/9/2017,6354.86668
11/10/2017,7475.65677
11/11/2017,10324.8699
11/12/2017,8345.53599
11/13/2017,4622.06159
11/14/2017,8581.24178
11/15/2017,6381.85024
11/16/2017,7688.80217
11/17/2017,6512.25758
11/18/2017,7569.30836
11/19/2017,4593.74674
11/20/2017,8432.45763
11/21/2017,7097.62525
11/22/2017,8237.70086
11/23/2017,8479.6964
11/24/2017,7396.49879
11/25/2017,10020.8338
11/26/2017,8920.37278
11/27/2017,5105.49316
11/28/2017,11021.8417
11/29/2017,9162.4247
11/30/2017,6914.78207
12/1/2017,7203.98478
12/2/2017,7412.21944
12/3/2017,8520.4573
12/4/2017,5875.67549
12/5/2017,8574.26356
12/6/2017,9077.85855
12/7/2017,7495.38961
12/8/2017,8072.97075
12/9/2017,8807.93722
12/10/2017,7075.67203
12/11/2017,8232.24503
12/12/2017,7607.73427
12/13/2017,5196.38369
12/14/2017,10471.1487
12/15/2017,6378.40056
12/16/2017,8310.52045
12/17/2017,7443.02944
12/18/2017,6935.68273
12/19/2017,6469.55467
12/20/2017,5032.8634
12/21/2017,13019.4412
12/22/2017,5768.57654
12/23/2017,9720.26147
12/24/2017,8569.06685
12/25/2017,6860.93053
12/26/2017,10493.6793
12/27/2017,7555.24985
12/28/2017,7563.11509
12/29/2017,7512.54073
12/30/2017,6519.91517
12/31/2017,9828.00007
1/1/2018,6659.50026
1/2/2018,8640.35586
1/3/2018,7471.80617
1/4/2018,7411.23989
1/5/2018,7507.58567
1/6/2018,8226.80847
1/7/2018,7607.69606
1/8/2018,9363.96912
1/9/2018,6390.05127
1/10/2018,8029.38158
1/11/2018,7026.88979
1/12/2018,10527.6157
1/13/2018,7907.16743
1/14/2018,6219.0537
1/15/2018,7060.6664
1/16/2018,7212.34139
1/17/2018,5773.26681
1/18/2018,6157.81997
1/19/2018,7356.20956
1/20/2018,4834.59739
1/21/2018,9488.05764
1/22/2018,6895.16082
1/23/2018,6386.63487
1/24/2018,8465.67404
1/25/2018,4735.24455
1/26/2018,9738.75031
1/27/2018,5588.06415
1/28/2018,7100.91115
1/29/2018,5290.03209
1/30/2018,6058.75805
1/31/2018,5951.45494
2/1/2018,7888.08407
2/2/2018,7188.32247
2/3/2018,7149.44904
2/4/2018,7286.78313
2/5/2018,7716.68194
2/6/2018,6477.52215
2/7/2018,7113.48057
2/8/2018,6499.45536
2/9/2018,7119.10538
2/10/2018,7553.78198
2/11/2018,5594.32861
2/12/2018,9461.32755
2/13/2018,10022.5474
2/14/2018,4269.97285
2/15/2018,11761.7674
2/16/2018,3387.07834
2/17/2018,5613.4966
2/18/2018,4830.03071
2/19/2018,10298.8728
2/20/2018,6013.27428
2/21/2018,6616.7508
2/22/2018,6602.66082
2/23/2018,5297.92563
2/24/2018,7642.85988
2/25/2018,8284.83494
2/26/2018,6018.4372
2/27/2018,3794.39065
2/28/2018,7455.82081
3/1/2018,7321.20323
3/2/2018,5154.69772
3/3/2018,6413.15958
3/4/2018,6759.03665
3/5/2018,8583.81155
3/6/2018,6100.01634
3/7/2018,5988.25165
3/8/2018,6437.47658
3/9/2018,6182.62799
3/10/2018,6916.12219
3/11/2018,9559.12906
3/12/2018,3420.81921
3/13/2018,7061.01752
3/14/2018,2442.01841
3/15/2018,8118.42314
3/16/2018,4747.51575
3/17/2018,5694.8861
3/18/2018,6803.13714
3/19/2018,7370.56321
3/20/2018,6263.83069
3/21/2018,4413.32884
3/22/2018,8743.38451
3/23/2018,7745.06581
3/24/2018,5692.77454
3/25/2018,5448.63967
3/26/2018,9227.03874
3/27/2018,4725.0997
3/28/2018,7665.61312
3/29/2018,7608.11364
3/30/2018,4266.80908
3/31/2018,6266.12949
4/1/2018,6690.43264
4/2/2018,9553.46925
4/3/2018,6562.14587
4/4/2018,5697.79316
4/5/2018,6703.89528
4/6/2018,6311.48832
4/7/2018,9788.55826
4/8/2018,6439.84389
4/9/2018,6063.96752
4/10/2018,6192.98402
4/11/2018,6591.05544
4/12/2018,5337.95498
4/13/2018,7131.04084
4/14/2018,8705.42799
4/15/2018,7327.61543
4/16/2018,8792.37053
4/17/2018,7052.39817
4/18/2018,6503.90647
4/19/2018,7235.28905
4/20/2018,7776.89348
4/21/2018,6560.79583
4/22/2018,8755.60767
4/23/2018,7957.40554
4/24/2018,8316.91022
4/25/2018,3649.52678
4/26/2018,7968.06615
4/27/2018,5713.74495
4/28/2018,5234.61556
4/29/2018,9143.31108
4/30/2018,5722.45492
5/1/2018,7462.6985
5/2/2018,9188.67571
5/3/2018,14031.8607
5/4/2018,12361.6612
5/5/2018,13458.268
5/6/2018,13429.4633
5/7/2018,13957.0971
5/8/2018,13489.843
5/9/2018,10177.8481
5/10/2018,12773.1313
5/11/2018,10159.4253
5/12/2018,9988.23602
5/13/2018,14360.8861
5/14/2018,17826.1001
5/15/2018,19565.4429
5/16/2018,18600.3437
5/17/2018,19415.3943
5/18/2018,21006.6246
5/19/2018,20594.4023
5/20/2018,18948.8088
5/21/2018,19499.7236
5/22/2018,14352.5517
5/23/2018,18868.3557
5/24/2018,17427.0539
5/25/2018,15283.6743
5/26/2018,16055.5259
5/27/2018,17701.9774
5/28/2018,16804.0901
5/29/2018,23320.9804
5/30/2018,19486.6776
5/31/2018,18418.0133
6/1/2018,22003.271
6/2/2018,16147.541
6/3/2018,19018.0928
6/4/2018,18164.9421
6/5/2018,19527.9645
6/6/2018,16866.7043
6/7/2018,14870.8762
6/8/2018,16358.084
6/9/2018,12902.5308
6/10/2018,14531.7435
6/11/2018,12022.1854
6/12/2018,11105.4104
6/13/2018,8637.45656
6/14/2018,13190.62
6/15/2018,6439.47867
6/16/2018,8313.93491
6/17/2018,6073.27711
6/18/2018,7012.93371
6/19/2018,9946.37486
6/20/2018,6904.26248
6/21/2018,5919.06162
6/22/2018,9276.34901
6/23/2018,7506.08237
6/24/2018,7505.92842
6/25/2018,4379.91147
6/26/2018,5890.66591
6/27/2018,5925.72297
6/28/2018,4184.79031
6/29/2018,3710.06867
6/30/2018,5802.58045
7/1/2018,2723.41771
7/2/2018,3659.6568
7/3/2018,5359.64769
7/4/2018,3830.26223
7/5/2018,4187.24339
7/6/2018,4339.78343
7/7/2018,3943.78719
7/8/2018,3348.58422
7/9/2018,3215.09982
7/10/2018,4256.13026
7/11/2018,4264.19574
7/12/2018,4176.10914
7/13/2018,3823.09625
7/14/2018,5148.2588
7/15/2018,2978.20186
7/16/2018,3835.05938
7/17/2018,5587.69494
7/18/2018,5657.86481
7/19/2018,4303.2784
7/20/2018,5189.32581
7/21/2018,6252.34887
7/22/2018,4171.12693
7/23/2018,4502.82846
7/24/2018,4295.15975
7/25/2018,2235.51653
7/26/2018,4423.40721
7/27/2018,3682.03299
7/28/2018,2997.06429
7/29/2018,3025.28025
7/30/2018,4100.08272
7/31/2018,3468.26417
8/1/2018,3829.51331
8/2/2018,2817.87258
8/3/2018,3917.26272
8/4/2018,4445.30085
8/5/2018,2018.01384
8/6/2018,6231.59825
8/7/2018,3465.66075
8/8/2018,3338.09038
8/9/2018,3390.51474
8/10/2018,4571.53896
8/11/2018,1373.3734
8/12/2018,2796.82534
8/13/2018,1959.07363
8/14/2018,6462.27568
8/15/2018,3022.5016
8/16/2018,2551.29329
8/17/2018,2534.70559
8/18/2018,5621.58836
8/19/2018,3503.11421
8/20/2018,2679.27848
8/21/2018,6295.98295
8/22/2018,6401.37039
8/23/2018,5465.59329
8/24/2018,7410.75139
8/25/2018,2189.13826
8/26/2018,2185.11619
8/27/2018,6601.46121
8/28/2018,5949.64733
8/29/2018,5346.6576
8/30/2018,4346.5591
8/31/2018,8415.94328
9/1/2018,1588.61632
9/2/2018,6726.14881
9/3/2018,3250.90642
9/4/2018,4361.55252
9/5/2018,4202.9182
9/6/2018,5854.93786
9/7/2018,4848.32272
9/8/2018,4179.1248
9/9/2018,3135.54319
9/10/2018,3836.05524
9/11/2018,4414.44178
9/12/2018,2838.7473
9/13/2018,3917.92476
9/14/2018,3866.27806
9/15/2018,3353.40804
9/16/2018,3659.8163
9/17/2018,4523.06827
9/18/2018,3809.30671
9/19/2018,4827.6387
9/20/2018,3700.24504
9/21/2018,3682.4307
9/22/2018,3261.57254
9/23/2018,3185.69017
9/24/2018,4184.91349
9/25/2018,3383.8886
9/26/2018,2305.73134
9/27/2018,3872.41773
9/28/2018,3428.26358
9/29/2018,2958.89643
9/30/2018,4574.56307
10/1/2018,4613.55956
10/2/2018,5345.7246
10/3/2018,4424.53879
10/4/2018,4395.80148
10/5/2018,7280.7768
10/6/2018,7229.51299
10/7/2018,13081.6613
10/8/2018,14843.3465
10/9/2018,11160.1336
10/10/2018,13577.9038
10/11/2018,16355.8984
10/12/2018,7878.21815
10/13/2018,9724.32347
10/14/2018,8960.15248
10/15/2018,4361.65001
10/16/2018,5884.18027
10/17/2018,9246.37225
10/18/2018,9918.26468
10/19/2018,5927.04664
10/20/2018,8212.163
10/21/2018,8162.95491
10/22/2018,9232.45215
10/23/2018,3346.64495
10/24/2018,6372.43403
10/25/2018,6925.26209
10/26/2018,5577.09626
10/27/2018,5376.13209
10/28/2018,6117.02479
10/29/2018,5424.94048
10/30/2018,5948.4591
10/31/2018,5571.35446
11/1/2018,7723.44247
11/2/2018,5701.8476
11/3/2018,6110.80699
11/4/2018,5757.20053
11/5/2018,4403.50686
11/6/2018,1381.60677
11/7/2018,2988.00178
11/8/2018,3129.2018
11/9/2018,3278.36989
11/10/2018,5682.2854
11/11/2018,5167.20487
11/12/2018,5178.71297
11/13/2018,5164.85187
11/14/2018,6186.51618
11/15/2018,5745.86841
11/16/2018,6010.56301
11/17/2018,6242.11847
11/18/2018,5750.55722
11/19/2018,5279.94885
11/20/2018,5310.37277
11/21/2018,5220.74331
11/22/2018,5338.88515
11/23/2018,4336.44503
11/24/2018,4362.06709
11/25/2018,6281.3437
11/26/2018,4869.42358
11/27/2018,4825.21203
11/28/2018,5303.97454
11/29/2018,7216.37991
11/30/2018,4863.83871
12/1/2018,7625.5771
12/2/2018,2954.66587
12/3/2018,7202.12724
12/4/2018,4216.84516
12/5/2018,5742.70284
12/6/2018,4680.73737
12/7/2018,4796.3132
12/8/2018,4300.87881
12/9/2018,5871.17849
12/10/2018,5733.28488
12/11/2018,6120.59953
12/12/2018,3247.72408
12/13/2018,3876.89144
12/14/2018,5789.00356
12/15/2018,6652.5723
12/16/2018,3414.73761
12/17/2018,5612.62119
12/18/2018,4953.23131
12/19/2018,5316.92276
12/20/2018,4949.93376
12/21/2018,3986.82205
12/22/2018,6029.12494
12/23/2018,4145.65083
12/24/2018,5939.2929
12/25/2018,3372.54005
12/26/2018,6017.69161
12/27/2018,6576.88666
12/28/2018,3810.84575
12/29/2018,7279.32942
12/30/2018,5404.96348
12/31/2018,6795.98503
1/1/2019,2229.05208
1/2/2019,3284.3076
1/3/2019,2327.98651
1/4/2019,2496.12136
1/5/2019,2445.67072
1/6/2019,437.86103
1/7/2019,2557.02415
1/8/2019,2723.41941
1/9/2019,3338.1329
1/10/2019,2866.26553
1/11/2019,5743.59123
1/12/2019,6463.8439
1/13/2019,7201.78252
1/14/2019,7550.07741
1/15/2019,10591.294
1/16/2019,3897.7083
1/17/2019,4000.62142
1/18/2019,9054.19103
1/19/2019,5463.05577
1/20/2019,7155.07131
1/21/2019,10426.5085
1/22/2019,3267.76637
1/23/2019,3111.63511
1/24/2019,2777.45707
1/25/2019,8211.35198
1/26/2019,5746.24192
1/27/2019,4417.20795
1/28/2019,5800.24968
1/29/2019,6296.65433
1/30/2019,5778.67907
1/31/2019,5150.59208
2/1/2019,4017.90759
2/2/2019,3960.53754
2/3/2019,3828.82184
2/4/2019,7821.51514
2/5/2019,3710.80331
2/6/2019,3845.55767
2/7/2019,8282.73595
2/8/2019,5810.58945
2/9/2019,6536.44788
2/10/2019,5009.89008
2/11/2019,5379.05838
2/12/2019,6896.18335
2/13/2019,4793.83334
2/14/2019,7927.2192
2/15/2019,8322.98656
2/16/2019,5907.9492
2/17/2019,8933.468
2/18/2019,7807.50258
2/19/2019,5636.00179
2/20/2019,8917.39799
2/21/2019,7572.04828
2/22/2019,4579.97419
2/23/2019,7051.17365
2/24/2019,5663.61281
2/25/2019,4897.80803
2/26/2019,7381.45628
2/27/2019,4739.94223
2/28/2019,5783.60072
3/1/2019,5292.33483
3/2/2019,7593.24912
3/3/2019,8929.02159
3/4/2019,9753.85949
3/5/2019,11106.8279
3/6/2019,11295.6835
3/7/2019,10671.2892
3/8/2019,5872.29596
3/9/2019,12784.5021
3/10/2019,11230.2901
3/11/2019,9876.27518
3/12/2019,8075.02644
3/13/2019,6341.4845
3/14/2019,15056.857
3/15/2019,14939.3862
3/16/2019,11693.274
3/17/2019,9368.47454
3/18/2019,8447.18248
3/19/2019,9092.28186
3/20/2019,10447.2793
3/21/2019,10566.1785
3/22/2019,9239.04935
3/23/2019,8538.96586
3/24/2019,7245.01849
3/25/2019,10707.709
3/26/2019,6866.43979
3/27/2019,7294.81575
3/28/2019,6267.78723
3/29/2019,9241.46309
3/30/2019,8412.66617
3/31/2019,7181.61327
4/1/2019,9359.70146
4/2/2019,11824.1248
4/3/2019,6403.25252
4/4/2019,9053.63826
4/5/2019,7532.47126
4/6/2019,10872.5919
4/7/2019,8170.68724
4/8/2019,9744.45829
4/9/2019,9960.85453
4/10/2019,6411.32709
4/11/2019,14723.0426
4/12/2019,13634.5491
4/13/2019,15680.1816
4/14/2019,13851.8735
4/15/2019,13753.4398
4/16/2019,13412.3336
4/17/2019,12858.5391
4/18/2019,13056.9944
4/19/2019,13346.7534
4/20/2019,12702.095
4/21/2019,13764.8049
4/22/2019,19541.1886
4/23/2019,16725.6116
4/24/2019,20244.463
4/25/2019,21650.1688
4/26/2019,26366.6537
4/27/2019,21686.6322
4/28/2019,25701.9301
4/29/2019,26488.2385
4/30/2019,34634.7369
5/1/2019,35885.5364
5/2/2019,39459.1897
5/3/2019,45109.2513
5/4/2019,41319.3673
5/5/2019,34598.5248
5/6/2019,28485.6437
5/7/2019,32347.9148
5/8/2019,27394.9512
5/9/2019,27964.2053
5/10/2019,29369.955
5/11/2019,28968.2835
5/12/2019,29029.1889
5/13/2019,27943.8697
5/14/2019,29762.5042
5/15/2019,24555.9916
5/16/2019,25793.1819
5/17/2019,26286.519
5/18/2019,29733.4298
5/19/2019,34845.7496
5/20/2019,33436.0168
5/21/2019,36303.8923
5/22/2019,38451.2609
5/23/2019,34655.3246
5/24/2019,34509.4188
5/25/2019,30028.9486
5/26/2019,28682.3052
5/27/2019,35752.4597
5/28/2019,30922.1024
5/29/2019,31504.1721
5/30/2019,32185.0145
5/31/2019,32713.9166
6/1/2019,30472.6914
6/2/2019,33232.8778
6/3/2019,34607.342
6/4/2019,37690.0882
6/5/2019,41487.5558
6/6/2019,44706.4839
6/7/2019,49138.1694
6/8/2019,54264.9091
6/9/2019,64321.733
6/10/2019,72674.1751
6/11/2019,77907.1382
6/12/2019,76053.7883
6/13/2019,75290.2421
6/14/2019,72751.1368
6/15/2019,76077.9981
6/16/2019,75048.7039
6/17/2019,78092.9937
6/18/2019,78251.3009
6/19/2019,68485.0664
6/20/2019,68191.9747
6/21/2019,72030.8759
6/22/2019,65469.5921
6/23/2019,68914.9996
6/24/2019,69109.8066
6/25/2019,62823.7747
6/26/2019,54851.5329
6/27/2019,53768.547
6/28/2019,50470.4118
6/29/2019,50643.1024
6/30/2019,49664.7539
7/1/2019,52842.2582
7/2/2019,53483.9429
7/3/2019,57279.0414
7/4/2019,57544.782
7/5/2019,57269.5585
7/6/2019,52315.5053
7/7/2019,51260.7728
7/8/2019,45460.5962
7/9/2019,42766.5927
7/10/2019,39831.664
7/11/2019,41358.5573
7/12/2019,31968.98
7/13/2019,35963.153
7/14/2019,26246.5839
7/15/2019,31151.3275
7/16/2019,27307.7991
7/17/2019,26859.5373
7/18/2019,25554.0059
7/19/2019,26479.3522
7/20/2019,24057.3694
7/21/2019,23579.2988
7/22/2019,22625.6133
7/23/2019,19870.0566
7/24/2019,19249.2083
7/25/2019,16731.8623
7/26/2019,21253.2309
7/27/2019,15377.4567
7/28/2019,20608.3725
7/29/2019,17290.6521
7/30/2019,16133.8986
7/31/2019,16161.489
8/1/2019,17254.0074
8/2/2019,13037.5788
8/3/2019,20690.6623
8/4/2019,11357.4011
8/5/2019,12932.3289
8/6/2019,17369.6387
8/7/2019,12869.036
8/8/2019,13323.4576
8/9/2019,13937.6982
8/10/2019,10013.7413
8/11/2019,10729.1217
8/12/2019,12026.7271
8/13/2019,8689.45865
8/14/2019,11020.8852
8/15/2019,9388.2789
8/16/2019,8568.46441
8/17/2019,7884.16397
8/18/2019,7918.57415
8/19/2019,9234.13416
8/20/2019,7199.29943
8/21/2019,7007.27249
8/22/2019,7673.3717
8/23/2019,5225.38664
8/24/2019,5664.43301
8/25/2019,6727.85349
8/26/2019,9340.25757
8/27/2019,5477.78859
8/28/2019,5012.21676
8/29/2019,5313.52452
8/30/2019,7055.7881
8/31/2019,6804.59948
9/1/2019,6554.39319
9/2/2019,4592.44989
9/3/2019,8604.72702
9/4/2019,6134.50941
9/5/2019,6149.29529
9/6/2019,7056.03003
9/7/2019,5981.95245
9/8/2019,5270.29661
9/9/2019,4636.14773
9/10/2019,6086.53495
9/11/2019,6087.07937
9/12/2019,4400.89452
9/13/2019,6141.52637
9/14/2019,7055.5562
9/15/2019,7492.08524
9/16/2019,5277.36655
9/17/2019,5328.3855
9/18/2019,8255.98773
9/19/2019,6005.29808
9/20/2019,7243.42995
9/21/2019,6588.87424
9/22/2019,8775.26813
9/23/2019,6151.56632
9/24/2019,8262.67793
9/25/2019,6065.03296
9/26/2019,5499.6523
9/27/2019,7736.77375
9/28/2019,6882.9801
9/29/2019,5379.99144
9/30/2019,5463.60045
10/1/2019,6258.65777
10/2/2019,6242.44122
10/3/2019,5264.91667
10/4/2019,5988.66551
10/5/2019,5905.71862
10/6/2019,8075.71139
10/7/2019,5828.6565
10/8/2019,5037.65304
10/9/2019,6392.90182
10/10/2019,6402.72389
10/11/2019,4882.31666
10/12/2019,5674.1453
10/13/2019,6122.05464
10/14/2019,6326.82445
10/15/2019,7541.11887
10/16/2019,6982.03139
10/17/2019,4036.50269
10/18/2019,9541.26376
10/19/2019,3989.79288
10/20/2019,8269.56384
10/21/2019,7106.37641
10/22/2019,6089.79704
10/23/2019,6639.92229
10/24/2019,6532.75453
10/25/2019,7057.36824
10/26/2019,5296.78008
10/27/2019,7117.50118
10/28/2019,8432.40688
10/29/2019,3839.6754
10/30/2019,9867.59394
10/31/2019,7572.51414
11/1/2019,7648.78171
11/2/2019,8930.91211
11/3/2019,7708.09118
11/4/2019,8119.31555
11/5/2019,8020.97077
11/6/2019,8381.54192
11/7/2019,7851.96086
11/8/2019,7648.99761
11/9/2019,6833.29984
11/10/2019,8347.34728
11/11/2019,8075.96741
11/12/2019,6956.42
11/13/2019,7771.92261
11/14/2019,7502.76692
11/15/2019,7380.88492
11/16/2019,7890.29057
11/17/2019,7681.57409
11/18/2019,7530.83698
11/19/2019,9304.30589
11/20/2019,5074.11354
11/21/2019,8780.08516
11/22/2019,10490.9157
11/23/2019,7723.64779
11/24/2019,7311.86724
11/25/2019,5566.72391
11/26/2019,9502.08515
11/27/2019,6209.31846
11/28/2019,7117.63911
11/29/2019,6684.81319
11/30/2019,11109.1175
12/1/2019,9462.82023
12/2/2019,6390.60707
12/3/2019,9782.32182
12/4/2019,6108.45191
12/5/2019,9337.85142
12/6/2019,8674.55064
12/7/2019,6659.10231
12/8/2019,7425.74466
12/9/2019,8679.2085
12/10/2019,9202.71717
12/11/2019,6949.77018
12/12/2019,7013.76736
12/13/2019,8626.60992
12/14/2019,11216.9421
12/15/2019,7363.47465
12/16/2019,9668.90612
12/17/2019,7425.59309
12/18/2019,9542.32125
12/19/2019,7291.0915
12/20/2019,7671.26559
12/21/2019,9044.98978
12/22/2019,6579.44312
12/23/2019,7011.7153
12/24/2019,8955.3352
12/25/2019,8573.05344
12/26/2019,10242.2609
12/27/2019,5435.65076
12/28/2019,8805.2507
12/29/2019,9464.3712
12/30/2019,9073.56786
12/31/2019,7528.99502
1/1/2020,6929.26795
1/2/2020,8977.60141
1/3/2020,7215.27653
