datetime,total release,storage (ac-ft)
8/8/2022,10795.2083,7083378.72
8/9/2022,9909.41667,7081296
8/10/2022,9984.5,7081990.24
8/11/2022,10654.125,7085461.44
8/12/2022,8044,7097957.76
8/13/2022,6243.20833,7116008
8/14/2022,6328.75,7130622.32
8/15/2022,10261.375,7138277.44
8/16/2022,9517.66667,7141061.12
8/17/2022,9818.66667,7149412.16
8/18/2022,9787.91667,7158477.82
8/19/2022,7740.375,7174523.08
8/20/2022,5914.29167,7190580.24
8/21/2022,6825.91667,7205965.28
8/22/2022,9549,7215056.44
8/23/2022,10308.7083,7215755.76
8/24/2022,12646.9583,7219252.36
8/25/2022,11721.4167,7219252.36
8/26/2022,9033.75,7228361.78
8/27/2022,6320.83333,7243783.34
8/28/2022,5383.54167,7258510.72
8/29/2022,7895.79167,7269753.6
8/30/2022,7959.29167,7276077.72
8/31/2022,10725.6667,7275375.04
9/1/2022,11450.0833,7277483.08
9/2/2022,10345.4583,7282401.84
9/3/2022,12255.25,7281699.16
9/4/2022,13002.9583,7273969.68
9/5/2022,11038.7917,7271861.64
9/6/2022,12348.0417,7262726.8
9/7/2022,10918.2083,7258510.72
9/8/2022,12688.4583,7251494.12
9/9/2022,14048.2083,7240278.44
9/10/2022,9564.54167,7240979.42
9/11/2022,7521.66667,7245185.3
9/12/2022,9172.79167,7245886.28
9/13/2022,7850.41667,7252896.08
9/14/2022,7348.16667,7256402.68
9/15/2022,7848.875,7264132.16
9/16/2022,7592.83333,7273969.68
9/17/2022,6802.75,7278888.44
9/18/2022,7409.20833,7284509.88
9/19/2022,7902.375,7285915.24
9/20/2022,7457.16667,7287320.6
9/21/2022,6651.5,7292242.72
9/22/2022,6130.08333,7298581.96
9/23/2022,7383.45833,7301399.4
9/24/2022,5429.45833,7310556.08
9/25/2022,6991.79167,7316895.32
9/26/2022,7934.08333,7321825.84
9/27/2022,8892.54167,7324643.28
9/28/2022,10619.7083,7324643.28
9/29/2022,9355.79167,7326052
9/30/2022,7735.95833,7328170.18
10/1/2022,8174.66667,7328876.24
10/2/2022,6985.625,7336642.9
10/3/2022,6894.45833,7340879.26
10/4/2022,6716.04167,7343703.5
10/5/2022,7169.20833,7348645.92
10/6/2022,6608.16667,7352882.28
10/7/2022,6525.5,7355706.52
10/8/2022,6736.25,7360648.94
10/9/2022,5473.70833,7367724.66
10/10/2022,9056.83333,7368432.4
10/11/2022,9590.20833,7368432.4
10/12/2022,10110.5833,7364893.7
10/13/2022,9749,7362062.74
10/14/2022,9942.20833,7358530.76
10/15/2022,8775.875,7358530.76
10/16/2022,8511.33333,7355706.52
10/17/2022,5074.04167,7362770.48
10/18/2022,3704.125,7369847.88
10/19/2022,2811.70833,7379756.24
10/20/2022,2969.54167,7389664.6
10/21/2022,2492.70833,7398870.26
10/22/2022,2317.125,7413058.66
10/23/2022,2401.875,7422281.12
10/24/2022,7199.04167,7423699.96
10/25/2022,7497.45833,7422281.12
10/26/2022,7449.5,7421571.7
10/27/2022,8764.95833,7420152.86
10/28/2022,8061.20833,7417315.18
10/29/2022,7354.83333,7417315.18
10/30/2022,7600.25,7416605.76
10/31/2022,8054.625,7416605.76
11/1/2022,13957.7917,7402417.36
11/2/2022,14935.4167,7384710.42
11/3/2022,13541.4583,7376217.54
11/4/2022,13403.7083,7364893.7
11/5/2022,13296.7917,7355000.46
11/6/2022,12614.2917,7346527.74
11/7/2022,14288.1667,7333818.66
11/8/2022,13943.75,7318304.04
11/9/2022,14254.3333,7308443
11/10/2022,13767.3333,7301399.4
11/11/2022,13091.1667,7290834
11/12/2022,11002.375,7284509.88
11/13/2022,10349,7280996.48
11/14/2022,10106.0833,7280996.48
11/15/2022,10267.8333,7274672.36
11/16/2022,11070.875,7268348.24
11/17/2022,11508.1667,7259916.08
11/18/2022,13062,7252195.1
11/19/2022,11238.875,7245185.3
11/20/2022,9896.83333,7242381.38
11/21/2022,11668.7917,7236773.54
11/22/2022,10866.3333,7230464.72
11/23/2022,11276.7083,7226258.84
11/24/2022,11132.4583,7217853.72
11/25/2022,10601.625,7212958.48
11/26/2022,9841.83333,7210860.52
11/27/2022,10428.2917,7205965.28
11/28/2022,11138.5,7198972.08
11/29/2022,11514.5417,7192678.2
11/30/2022,11336.25,7187083.64
12/1/2022,10339,7178011.18
12/2/2022,8587.45833,7181499.28
12/3/2022,6436.16667,7187083.64
12/4/2022,5286.25,7194076.84
12/5/2022,7255.5,7198972.08
12/6/2022,7297.83333,7203867.32
12/7/2022,8327.29167,7205265.96
12/8/2022,8588.91667,7207363.92
12/9/2022,7942.58333,7210860.52
12/10/2022,6418.5,7216455.08
12/11/2022,6665.58333,7224856.88
12/12/2022,9939,7217154.4
12/13/2022,10089.3333,7218553.04
12/14/2022,8155.45833,7218553.04
12/15/2022,6917.66667,7223454.92
12/16/2022,4699.875,7232567.66
12/17/2022,4858.70833,7242381.38
12/18/2022,6000.125,7248690.2
12/19/2022,6715.125,7251494.12
12/20/2022,6974.625,7254999.02
12/21/2022,7788.875,7258510.72
12/22/2022,8633.83333,7257808.04
12/23/2022,6045.04167,7264834.84
12/24/2022,6243.16667,7269753.6
12/25/2022,6809.29167,7278185.76
12/26/2022,6384.75,7283104.52
12/27/2022,5836.70833,7290834
12/28/2022,6188.08333,7296468.88
12/29/2022,6370.20833,7304216.84
12/30/2022,6902.04167,7309147.36
12/31/2022,6247.70833,7313373.52
1/1/2023,8644.45833,7319712.76
1/2/2023,9407.20833,7322530.2
1/3/2023,9585.25,7325347.64
1/4/2023,9101.70833,7323938.92
1/5/2023,8099.45833,7323234.56
1/6/2023,7237.91667,7328170.18
1/7/2023,7017.91667,7332406.54
1/8/2023,8517.5,7333818.66
1/9/2023,9020,7333818.66
1/10/2023,7446.08333,7328876.24
1/11/2023,5868.58333,7342291.38
1/12/2023,6510.98167,7349351.98
1/13/2023,6794.66667,7351470.16
1/14/2023,6540.04167,7352882.28
1/15/2023,6530.875,7366309.18
1/16/2023,7042.58333,7369847.88
1/17/2023,7365.29167,7374094.32
1/18/2023,7945.125,7379048.5
1/19/2023,7857.41667,7381879.46
1/20/2023,7658.79167,7384710.42
1/21/2023,5858.45833,7390372.34
1/22/2023,8299.125,7391787.82
1/23/2023,6304.08333,7394618.78
1/24/2023,5976.91667,7399579.68
1/25/2023,4267.79167,7408092.72
1/26/2023,3232.66667,7418024.6
1/27/2023,3146.04167,7431503.58
1/28/2023,3186.91667,7441457.3
1/29/2023,5382,7449279.4
1/30/2023,3618.91667,7459234.8
1/31/2023,4367.54167,7465634.7
2/1/2023,9286.20833,7464212.5
2/2/2023,9071,7463501.4
2/3/2023,8533,7463501.4
2/4/2023,8391.875,7466345.8
2/5/2023,11200.5417,7461368.1
2/6/2023,6464.91667,7465634.7
2/7/2023,5470.20833,7473470.4
2/8/2023,5776.79167,7479172.8
2/9/2023,7115.75,7482024
2/10/2023,6416.54167,7487013.6
2/11/2023,4781.08333,7497705.6
2/12/2023,6919.75,7502695.2
2/13/2023,7108.83333,7501269.6
2/14/2023,8127.25,7504837.2
2/15/2023,8811.375,7507695.6
2/16/2023,10035.9583,7506266.4
2/17/2023,9065.83333,7504837.2
2/18/2023,6500.75,7509124.8
2/19/2023,8120.625,7511983.2
2/20/2023,9458.75,7513412.4
2/21/2023,10788.7917,7498418.4
2/22/2023,11685.125,7496992.8
2/23/2023,12510.3333,7490577.6
2/24/2023,13041.7083,7485588
2/25/2023,10617.2083,7484875.2
2/26/2023,10425.2083,7483449.6
2/27/2023,10739.7083,7477034.4
2/28/2023,12342,7469193.6
3/1/2023,11945.125,7466345.8
3/2/2023,12268.9167,7460657
3/3/2023,10294.0833,7458523.7
3/4/2023,8823.83333,7459945.9
3/5/2023,8092.70833,7458523.7
3/6/2023,15195.5833,7445723.9
3/7/2023,12505.75,7439324
3/8/2023,11645.3333,7432213
3/9/2023,13751.0833,7421571.7
3/10/2023,13720.75,7407383.3
3/11/2023,11859.5417,7401707.94
3/12/2023,12222,7400998.52
3/13/2023,12951.5417,7398160.84
3/14/2023,14923.8333,7388249.12
3/15/2023,12628.25,7384710.42
3/16/2023,13541.9583,7389664.6
3/17/2023,13743.0417,7400998.52
3/18/2023,11581.75,7399579.68
3/19/2023,14743.3333,7397451.42
3/20/2023,13879.7083,7393203.3
3/21/2023,13351.2917,7389664.6
3/22/2023,12025.4583,7390372.34
3/23/2023,10883.8333,7398160.84
3/24/2023,9478.75,7404545.62
3/25/2023,9221.66667,7411639.82
3/26/2023,8818.33333,7419443.44
3/27/2023,13024.7083,7416605.76
3/28/2023,14860.3333,7405964.46
3/29/2023,13838.8333,7401707.94
3/30/2023,13073.875,7398870.26
3/31/2023,11091.125,7398870.26
4/1/2023,11590.75,7401707.94
4/2/2023,11962.7917,7399579.68
4/3/2023,12457,7393911.04
4/4/2023,13786,7387541.38
4/5/2023,13302.4167,7384710.42
4/6/2023,15166.75,7379048.5
4/7/2023,13445.0417,7383294.94
4/8/2023,12947.0833,7391787.82
4/9/2023,11347.2917,7407383.3
4/10/2023,13763.7917,7415186.92
4/11/2023,13525.2917,7417315.18
4/12/2023,13155.625,7424409.38
4/13/2023,14381.8333,7428665.9
4/14/2023,13010.0833,7435057.4
4/15/2023,10938.3333,7448568.3
4/16/2023,10865.3333,7460657
4/17/2023,14591.0833,7464212.5
4/18/2023,14171.0417,7461368.1
4/19/2023,12567.4167,7468480.8
4/20/2023,14598.5833,7472757.6
4/21/2023,16958.6667,7472757.6
4/22/2023,18229.5833,7469193.6
4/23/2023,13176.375,7474183.2
4/24/2023,14206.375,7477747.2
4/25/2023,16274.0417,7477747.2
4/26/2023,17871.25,7506981
4/27/2023,17567.6667,7559902
4/28/2023,17291,7613716.4
4/29/2023,14295.6667,7651866.4
4/30/2023,11436.4583,7660520.8
5/1/2023,13957.875,7663405.6
5/2/2023,16445.4167,7661818.96
5/3/2023,15228.7917,7667732.8
5/4/2023,16195.4167,7679993.2
5/5/2023,14392.8333,7693720
5/6/2023,13825.8333,7705284.8
5/7/2023,13564.5417,7722642
5/8/2023,13354.8333,7733514
5/9/2023,14124.1667,7744386
5/10/2023,13307.9167,7757437.8
5/11/2023,13554.5,7771243.2
5/12/2023,16731.25,7776329.4
5/13/2023,15639.75,7787955
5/14/2023,14768.5417,7798874
5/15/2023,16865.875,7802517
5/16/2023,17587.375,7809074.4
5/17/2023,16725.1667,7814903.2
5/18/2023,15490.5,7823646.4
5/19/2023,14383.375,7833129.4
5/20/2023,10403.4167,7853575
5/21/2023,10211.375,7872580
5/22/2023,13390.0833,7885024
5/23/2023,13938.6667,7894540
5/24/2023,13966.4583,7902596
5/25/2023,13410.7917,7914340
5/26/2023,11952.7083,7928286
5/27/2023,10171.5417,7942977.2
5/28/2023,10067.75,7960631.6
5/29/2023,12360.0833,7972401.2
5/30/2023,12548.7917,7984196.8
5/31/2023,12446.9167,7995260.8
6/1/2023,15116.9167,7998948.8
6/2/2023,15764.2917,8003374.4
6/3/2023,15754.75,8009275.2
6/4/2023,17769.7917,8010012.8
6/5/2023,19788.5417,8006324.8
6/6/2023,15250.5417,8009275.2
6/7/2023,17250.4583,8010012.8
6/8/2023,16206,8013706.2
6/9/2023,16891.4583,8015924.4
6/10/2023,14408.0833,8022579
6/11/2023,12672.625,8030712.4
6/12/2023,13282.7917,8039585.2
6/13/2023,14453.5,8044761
6/14/2023,14287.6667,8052904
6/15/2023,15738.625,8058091
6/16/2023,16335.5,8058832
6/17/2023,13502.6667,8067724
6/18/2023,12785.25,8073652
6/19/2023,13682.125,8081062
6/20/2023,13669.9583,8088480
6/21/2023,14436.25,8093681
6/22/2023,15990.5,8092195
6/23/2023,15189.9583,8099625
6/24/2023,13028.125,8110027
6/25/2023,11864.0417,8120429
6/26/2023,13299.4167,8127126.8
6/27/2023,12936.9583,8136809.2
6/28/2023,14777.125,8143512.4
6/29/2023,14740.2917,8147981.2
6/30/2023,15765.8333,8151705.2
7/1/2023,12360.6667,8164376.4
7/2/2023,11888.7083,8174826
7/3/2023,14789.75,8181543.6
7/4/2023,14107,8188261.2
7/5/2023,15173.4583,8193486
7/6/2023,14980.8333,8200960
7/7/2023,12655.5417,8209940.8
7/8/2023,10674.25,8221166.8
7/9/2023,9067.875,8238389
7/10/2023,11588.7917,8252642.8
7/11/2023,10124.7083,8267646.8
7/12/2023,10607.125,8281924
7/13/2023,10658.0417,8295460
7/14/2023,11102.7917,8310501.8
7/15/2023,10420.125,8326331.6
7/16/2023,9832.875,8342915.2
7/17/2023,12976.125,8352727.2
7/18/2023,13028.7917,8361794.4
7/19/2023,12544.2083,8374639.6
7/20/2023,10536.5,8386732.8
7/21/2023,13298.4583,8397336.4
7/22/2023,12123.1667,8407940
7/23/2023,12340.9583,8420058.4
7/24/2023,13117.4167,8426884
7/25/2023,13164.4167,8439790.4
7/26/2023,12380.8333,8448900.8
7/27/2023,14673.3333,8454974.4
7/28/2023,15103.875,8461809
7/29/2023,11574.0833,8476268
7/30/2023,11506.125,8486161
7/31/2023,14701.5,8500624
8/1/2023,17643.4167,8494532
8/2/2023,12069.2083,8508254
8/3/2023,11888.2083,8518173
8/4/2023,9347.20833,8531144
8/5/2023,8517.91667,8546423.2
8/6/2023,10732.125,8555598.4
8/7/2023,10446.3333,8566302.8
8/8/2023,8318.79167,8579310
8/9/2023,8259.79167,8594638
8/10/2023,7925.41667,8609199.6
8/11/2023,8278,8624555.6
8/12/2023,7484.375,8641460.4
8/13/2023,8856.16667,8652988
8/14/2023,9591.25,8666848
8/15/2023,13242.9583,8673778
8/16/2023,17258.0833,8675318
8/17/2023,16976.7917,8671468
8/18/2023,11635.625,8679168
8/19/2023,8536.54167,8687638
8/20/2023,10988.8333,8699979.6
8/21/2023,7686.04167,8713872
8/22/2023,5240.33333,8729308
8/23/2023,7707.20833,8737819.8
8/24/2023,7601.83333,8753295.8
8/25/2023,9675.04167,8763355.2
8/26/2023,7980.45833,8774976.6
8/27/2023,9561.04167,8785832.2
8/28/2023,4772.91667,8795912.4
8/29/2023,4668,8808322.8
8/30/2023,5339.58333,8816874.2
8/31/2023,4216.79167,8833977
9/1/2023,8040.91667,8852650.8
9/2/2023,8536.54167,8876806
9/3/2023,8154.33333,8888502
9/4/2023,9253.04167,8897871.6
9/5/2023,6757.33333,8902556.4
9/6/2023,9571.75,8909583.6
9/7/2023,11402.75,8904898.8
9/8/2023,12626.8333,8901775.6
9/9/2023,11659.8333,8900214
9/10/2023,12727.6667,8900214
9/11/2023,7918,8898652.4
9/12/2023,6411.45833,8901775.6
9/13/2023,5923.04167,8908022
9/14/2023,7528.25,8908802.8
9/15/2023,5198.91667,8912706.8
9/16/2023,4365.625,8916610.8
9/17/2023,4985.66667,8920514.8
9/18/2023,6259.16667,8920514.8
9/19/2023,7801.95833,8918172.4
9/20/2023,7631.08333,8916610.8
9/21/2023,7128.79167,8913487.6
9/22/2023,7846.25,8912706.8
9/23/2023,6754.16667,8911926
9/24/2023,7281.20833,8911926
9/25/2023,9030.625,8904898.8
9/26/2023,9103.20833,8899433.2
9/27/2023,10084.375,8893186.8
9/28/2023,10687.25,8882260.4
9/29/2023,9723.875,8874468.4
9/30/2023,7855.5,8870572.4
10/1/2023,5956.20833,8871351.6
10/2/2023,7306.875,8869793.2
10/3/2023,8308.16667,8865118
10/4/2023,8118.16667,8862001.2
10/5/2023,7307.29167,8860442.8
10/6/2023,9735,8858105.2
10/7/2023,8314.16667,8856546.8
10/8/2023,5486.75,8862001.2
10/9/2023,4992.33333,8866676.4
10/10/2023,5186.875,8872130.8
10/11/2023,4498.66667,8876806
10/12/2023,4643.41667,8881481.2
10/13/2023,3418.625,8889282.8
10/14/2023,3476.125,8897871.6
10/15/2023,5344.25,8902556.4
10/16/2023,8933.875,8899433.2
10/17/2023,9575.125,8896310
10/18/2023,9906.91667,8890844.4
10/19/2023,10711.9583,8885378.8
10/20/2023,9729.41667,8880702
10/21/2023,7298.29167,8883039.6
10/22/2023,7337.04167,8881481.2
10/23/2023,8817.875,8879922.8
10/24/2023,10104.5417,8876806
10/25/2023,10801.7917,8868234.8
10/26/2023,10836,8862001.2
10/27/2023,10121.625,8857326
10/28/2023,8380.79167,8858105.2
10/29/2023,10175.6667,8849534
10/30/2023,10066.2917,8840973.6
10/31/2023,10511.875,8833199.6
11/1/2023,10710.4583,8827757.8
11/2/2023,10013.2917,8821538.6
11/3/2023,10828.4583,8816874.2
11/4/2023,7924.54167,8816874.2
11/5/2023,8373.79167,8819206.4
11/6/2023,9145.58333,8814542
11/7/2023,9891.83333,8812209.8
11/8/2023,9585.66667,8804441.8
11/9/2023,11680.5,8800564.8
11/10/2023,11339.8333,8794361.6
11/11/2023,9253.91667,8792035.4
11/12/2023,9038.66667,8790484.6
11/13/2023,10034.9167,8787383
11/14/2023,10448.9167,8781955.2
11/15/2023,10790.7083,8781179.8
11/16/2023,9212.08333,8778853.6
11/17/2023,8377.125,8778853.6
11/18/2023,7285.25,8782730.6
11/19/2023,5446,8789709.2
11/20/2023,9303.41667,8786607.6
11/21/2023,9242.375,8784281.4
11/22/2023,8786.66667,8784281.4
11/23/2023,6914.08333,8789709.2
11/24/2023,7511.125,8790484.6
11/25/2023,7085.66667,8793586.2
11/26/2023,7827.20833,8795137
11/27/2023,8649.875,8794361.6
11/28/2023,9654.75,8788158.4
11/29/2023,8363.625,8790484.6
11/30/2023,5814.125,8792035.4
12/1/2023,5796.875,8799014
12/2/2023,4397.29167,8808322.8
12/3/2023,4322.16667,8817651.6
12/4/2023,5185.29167,8828535.2
12/5/2023,5107.70833,8836309.2
12/6/2023,6476,8837864
12/7/2023,5616.83333,8851092.4
12/8/2023,6040.41667,8861222
12/9/2023,3949.625,8872130.8
12/10/2023,5700.04167,8879143.6
12/11/2023,7077.58333,8884598
12/12/2023,6270.83333,8891625.2
12/13/2023,5118.29167,8898652.4
12/14/2023,5932.125,8909583.6
12/15/2023,5685.58333,8918953.2
12/16/2023,5117.70833,8929900.4
12/17/2023,6265.875,8939294
12/18/2023,6398.95833,8947904.8
12/19/2023,5511.5,8958864
12/20/2023,5613.41667,8963562.6
12/21/2023,5766.625,8972977.8
12/22/2023,5649.79167,8981608.4
12/23/2023,4276.91667,8996515.8
12/24/2023,5215.04167,9006726.4
12/25/2023,6028.875,9016163.2
12/26/2023,6122.16667,9020881.6
12/27/2023,7967.29167,9024813.6
12/28/2023,7830.70833,9026386.4
12/29/2023,7216.125,9032677.6
12/30/2023,6140.125,9039755.2
12/31/2023,8790.16667,9045269
1/1/2024,5713.20833,9055515.6
1/2/2024,6082.16667,9059456.6
1/3/2024,5302.79167,9071279.6
1/4/2024,5011.375,9083108
1/5/2024,6084.70833,9097328
1/6/2024,3700.54167,9109178
1/7/2024,5545.91667,9124988.8
1/8/2024,5729.45833,9134490.4
1/9/2024,5756.04167,9145575.6
1/10/2024,6355.91667,9156660.8
1/11/2024,4607.04167,9172525.6
1/12/2024,4854.16667,9186810.4
1/13/2024,4869.75,9197920.8
1/14/2024,4613.58333,9213821.6
1/15/2024,9206.04167,9220978.4
1/16/2024,8971.66667,9225749.6
1/17/2024,9415.29167,9231316
1/18/2024,8822.91667,9239268
1/19/2024,6883.875,9250426
1/20/2024,6107.91667,9260787
1/21/2024,8073.75,9273539
1/22/2024,7020,9284708.2
1/23/2024,7482.83333,9294291.4
1/24/2024,7491.91667,9304673.2
1/25/2024,6236.58333,9315853.6
1/26/2024,4857.54167,9332654.8
1/27/2024,5165.16667,9347062
1/28/2024,3883.75,9363881.2
1/29/2024,3628.08333,9380727.4
1/30/2024,4012.625,9398375.8
1/31/2024,4146.29167,9412842.6
2/1/2024,4060.54167,9431330
2/2/2024,5207.54167,9446618.4
2/3/2024,3771.66667,9462730.4
2/4/2024,6333.75,9475620
